order_id,customer_id,order_date,product_id,category,price,quantity,payment_method,order_status,city
362,1763,2024-02-27,98,Fashion,501.21,2,Card,Delivered,Mumbai
363,1143,2024-06-28,17,Beauty,826.48,1,UPI,Delivered,Kolkata
364,1345,2024-12-06,107,Electronics,408.13,3,UPI,Delivered,Chennai
365,1623,2024-12-14,43,Fashion,111.37,2,UPI,Cancelled,Hyderabad
366,1571,2024-01-20,80,Beauty,70.89,4,UPI,Cancelled,Ahmedabad
367,1880,2024-09-11,194,Home,60.82,3,UPI,Delivered,Chennai
368,1001,2024-11-12,162,Books,386.35,4,UPI,Returned,Pune
369,1896,2024-02-07,8,Books,343.87,4,COD,Delivered,Hyderabad
370,1303,2024-05-27,141,Home,720.76,4,UPI,Delivered,Delhi
371,1253,2024-01-25,106,Sports,745.39,3,Card,Delivered,Hyderabad
372,1651,2024-04-30,8,Books,60.35,4,Card,Delivered,Kolkata
373,1452,2024-01-26,96,Beauty,228.91,3,UPI,Delivered,Hyderabad
374,1036,2024-06-17,94,Home,281.52,4,Card,Delivered,Delhi
375,1159,2024-11-18,65,Sports,552.14,1,COD,Delivered,Bangalore
376,1008,2024-08-12,171,Fashion,153.07,1,UPI,Returned,Hyderabad
377,1232,2024-01-01,39,Fashion,142.6,3,COD,Cancelled,Kolkata
378,1098,2024-11-02,81,Beauty,944.35,4,UPI,Delivered,Kolkata
379,1658,2024-09-17,187,Beauty,806.16,4,Card,Delivered,Ahmedabad
380,1815,2024-01-13,84,Beauty,188.85,4,UPI,Delivered,Mumbai
381,1207,2024-02-17,88,Books,412.5,1,UPI,Delivered,Chennai
382,1130,2024-11-08,86,Beauty,362.07,4,Card,Cancelled,Delhi
383,1403,2024-10-17,93,Home,793.09,4,UPI,Returned,Delhi
384,1151,2024-11-27,86,Home,515.11,3,UPI,Cancelled,Hyderabad
385,1053,2024-04-03,44,Sports,136.57,4,UPI,Delivered,Bangalore
386,1119,2024-09-17,137,Home,741.6,1,Card,Cancelled,Bangalore
387,1672,2024-10-04,165,Books,402.92,4,Card,Delivered,Chennai
388,1919,2024-12-24,74,Fashion,270.3,1,UPI,Delivered,Chennai
389,1627,2024-07-23,36,Sports,381.74,1,UPI,Delivered,Kolkata
390,1586,2024-07-03,101,Home,502.78,2,Card,Cancelled,Bangalore
391,1624,2024-06-23,156,Beauty,349.68,1,Card,Cancelled,Pune
392,1967,2024-11-04,170,Home,249.49,2,UPI,Delivered,Bangalore
393,1419,2024-03-09,171,Electronics,404.52,2,UPI,Delivered,Bangalore
394,1421,2024-04-13,170,Sports,28.98,4,UPI,Returned,Hyderabad
395,1103,2024-09-02,104,Books,774.77,2,COD,Delivered,Kolkata
396,1851,2024-06-09,66,Home,179.24,3,Card,Delivered,Mumbai
397,1253,2024-07-18,55,Home,53.47,1,UPI,Delivered,Chennai
398,1226,2024-08-03,200,Books,657.16,3,COD,Delivered,Pune
399,1111,2024-07-30,176,Fashion,776.2,2,UPI,Returned,Pune
400,1509,2024-01-16,91,Beauty,815.69,4,UPI,Delivered,Ahmedabad
401,1472,2024-11-27,22,Beauty,498.57,1,COD,Delivered,Delhi
402,1098,2024-07-23,101,Fashion,213.31,3,COD,Delivered,Bangalore
403,1152,2024-12-30,155,Fashion,739.86,4,Card,Delivered,Bangalore
404,1860,2024-02-08,121,Electronics,702.72,2,UPI,Delivered,Ahmedabad
405,1913,2024-03-29,93,Books,253.81,4,UPI,Cancelled,Mumbai
406,1895,2024-09-12,195,Sports,904.37,3,COD,Delivered,Kolkata
407,1877,2024-09-10,108,Beauty,113.33,4,Card,Returned,Bangalore
408,1337,2024-08-03,141,Fashion,982.86,3,UPI,Cancelled,Ahmedabad
409,1705,2024-10-29,173,Fashion,861.65,4,UPI,Delivered,Chennai
410,1821,2024-06-20,10,Books,691.02,1,COD,Delivered,Pune
411,1162,2024-05-16,9,Sports,939.36,4,COD,Delivered,Bangalore
412,1719,2024-06-26,182,Fashion,725.09,1,Card,Delivered,Mumbai
413,1956,2024-03-17,155,Electronics,198.55,3,Card,Delivered,Ahmedabad
414,1680,2024-07-06,34,Sports,447.73,1,UPI,Delivered,Hyderabad
415,1995,2024-01-15,129,Electronics,80.79,4,Card,Delivered,Chennai
416,1160,2024-10-18,160,Home,395.76,1,Card,Delivered,Hyderabad
417,1579,2024-11-14,89,Beauty,744.19,3,UPI,Delivered,Delhi
418,1800,2024-11-20,93,Fashion,392.58,4,COD,Delivered,Mumbai
419,1397,2024-08-01,71,Sports,336.99,1,COD,Delivered,Delhi
420,1276,2024-07-26,67,Electronics,599.4,1,UPI,Delivered,Ahmedabad
421,1815,2024-06-17,148,Beauty,873.48,2,COD,Delivered,Delhi
422,1915,2024-11-25,117,Beauty,57.11,1,Card,Delivered,Pune
423,1503,2024-10-06,94,Fashion,391.62,2,Card,Cancelled,Delhi
424,1895,2024-10-31,163,Beauty,166.66,3,COD,Delivered,Delhi
425,1391,2024-05-25,99,Fashion,698.4,2,UPI,Delivered,Mumbai
426,1134,2024-09-19,113,Home,114.67,3,Card,Delivered,Ahmedabad
427,1194,2024-01-04,103,Fashion,668.16,1,UPI,Delivered,Hyderabad
428,1400,2024-03-30,91,Books,293.32,1,Card,Delivered,Bangalore
429,1639,2024-02-29,90,Electronics,206.93,2,UPI,Delivered,Delhi
430,1032,2024-11-06,17,Books,936.99,3,UPI,Delivered,Pune
431,1687,2024-01-16,18,Beauty,28.34,1,UPI,Delivered,Kolkata
432,1459,2024-08-14,173,Beauty,443.4,2,UPI,Delivered,Bangalore
433,1954,2024-01-29,116,Beauty,31.41,2,UPI,Delivered,Pune
434,1882,2024-05-30,93,Fashion,488.76,2,UPI,Delivered,Ahmedabad
435,1469,2024-09-01,181,Sports,506.04,1,Card,Delivered,Bangalore
436,1374,2024-09-26,91,Fashion,328.45,3,COD,Delivered,Delhi
437,1021,2024-03-19,82,Electronics,140.84,1,COD,Delivered,Ahmedabad
438,1749,2024-10-15,68,Fashion,382.62,4,COD,Delivered,Chennai
439,1669,2024-06-01,193,Beauty,675.54,4,COD,Delivered,Kolkata
440,1037,2024-10-03,114,Home,784.57,1,UPI,Delivered,Bangalore
441,1229,2024-10-05,1,Electronics,535.44,3,Card,Delivered,Ahmedabad
442,1364,2024-02-26,58,Books,593.94,2,Card,Delivered,Chennai
443,1562,2024-07-04,154,Home,208.61,4,UPI,Delivered,Hyderabad
444,1437,2024-04-02,109,Electronics,294.46,4,Card,Delivered,Bangalore
445,1775,2024-10-02,148,Electronics,170.28,1,UPI,Delivered,Mumbai
446,1282,2024-06-06,116,Beauty,256.8,4,COD,Delivered,Pune
447,1026,2024-10-01,87,Books,232.64,4,Card,Delivered,Kolkata
448,1225,2024-06-29,10,Fashion,524.25,2,COD,Delivered,Ahmedabad
449,1276,2024-12-24,59,Books,567.06,2,UPI,Delivered,Ahmedabad
450,1797,2024-03-17,41,Beauty,945.5,3,UPI,Delivered,Hyderabad
451,1608,2024-05-30,105,Beauty,203.61,4,COD,Delivered,Hyderabad
452,1283,2024-08-25,133,Beauty,645.26,3,UPI,Delivered,Ahmedabad
453,1878,2024-10-15,122,Home,819.09,3,UPI,Delivered,Kolkata
454,1959,2024-08-18,193,Books,564.64,2,Card,Delivered,Chennai
455,1480,2024-01-18,145,Books,262.45,2,COD,Delivered,Ahmedabad
456,1452,2024-03-13,22,Electronics,269.92,1,UPI,Delivered,Ahmedabad
457,1828,2024-07-07,98,Sports,48.86,2,UPI,Delivered,Delhi
458,1815,2024-01-17,169,Fashion,312.39,3,Card,Cancelled,Pune
459,1658,2024-01-19,68,Beauty,747.16,4,UPI,Delivered,Mumbai
460,1515,2024-08-06,197,Books,57.04,3,UPI,Delivered,Kolkata
461,1546,2024-11-21,139,Books,227.1,3,COD,Delivered,Kolkata
462,1191,2024-04-29,56,Electronics,709.17,3,Card,Delivered,Mumbai
463,1048,2024-04-10,179,Fashion,784.83,2,COD,Cancelled,Chennai
464,1511,2024-02-03,149,Sports,460.77,3,UPI,Delivered,Chennai
465,1016,2024-03-24,99,Sports,701.09,1,Card,Delivered,Hyderabad
466,1171,2024-07-14,76,Beauty,394.07,4,COD,Delivered,Kolkata
467,1219,2024-11-25,26,Sports,168.31,2,Card,Delivered,Chennai
468,1157,2024-07-20,115,Sports,404.17,3,UPI,Delivered,Delhi
469,1476,2024-12-09,147,Fashion,584.17,1,COD,Delivered,Hyderabad
470,1045,2024-12-06,109,Fashion,948.57,4,Card,Delivered,Hyderabad
471,1372,2024-01-11,188,Beauty,78.06,3,COD,Delivered,Ahmedabad
472,1517,2024-12-12,199,Books,512.32,4,UPI,Delivered,Hyderabad
473,1098,2024-08-05,47,Electronics,335.63,2,Card,Delivered,Mumbai
474,1891,2024-09-09,71,Beauty,513.23,2,COD,Delivered,Ahmedabad
475,1744,2024-08-09,154,Home,33.74,1,Card,Cancelled,Pune
476,1036,2024-03-20,40,Sports,319.9,2,UPI,Delivered,Pune
477,1279,2024-01-07,133,Electronics,821.67,1,UPI,Delivered,Mumbai
478,1348,2024-09-28,149,Books,558.4,3,UPI,Delivered,Hyderabad
479,1496,2024-08-14,132,Books,456.08,4,UPI,Delivered,Delhi
480,1301,2024-01-16,23,Fashion,292.67,2,Card,Cancelled,Bangalore
481,1180,2024-01-12,106,Home,305.06,4,UPI,Delivered,Hyderabad
482,1606,2024-10-17,84,Books,389.27,4,UPI,Delivered,Chennai
483,1098,2024-08-28,143,Home,837.22,3,UPI,Delivered,Kolkata
484,1699,2024-01-21,116,Sports,967.54,3,UPI,Delivered,Ahmedabad
485,1992,2024-06-26,109,Fashion,444.27,2,Card,Delivered,Kolkata
486,1115,2024-08-15,136,Electronics,399.42,3,Card,Delivered,Ahmedabad
487,1190,2024-09-29,41,Fashion,848.09,4,COD,Delivered,Ahmedabad
488,1252,2024-10-14,112,Sports,432.64,1,UPI,Delivered,Pune
489,1980,2024-10-23,147,Books,556.5,1,Card,Delivered,Kolkata
490,1927,2024-05-13,112,Home,238.63,1,UPI,Delivered,Bangalore
491,1982,2024-10-09,103,Sports,746.07,2,UPI,Delivered,Mumbai
492,1160,2024-06-01,46,Books,536.67,3,Card,Delivered,Mumbai
493,1255,2024-03-06,156,Beauty,810.94,3,COD,Delivered,Bangalore
494,1322,2024-05-16,68,Home,782.93,3,UPI,Cancelled,Pune
495,1127,2024-04-01,122,Sports,222.85,3,UPI,Delivered,Pune
496,1017,2024-11-12,15,Electronics,718.48,4,Card,Cancelled,Ahmedabad
497,1792,2024-09-15,165,Electronics,802.05,1,Card,Delivered,Chennai
498,1734,2024-04-12,129,Books,352.65,4,UPI,Delivered,Mumbai
499,1565,2024-02-24,195,Books,180.88,2,Card,Delivered,Mumbai
500,1569,2024-09-13,111,Electronics,12.61,1,COD,Delivered,Hyderabad
501,1322,2024-04-10,24,Beauty,456.39,1,UPI,Delivered,Delhi
502,1871,2024-07-16,27,Fashion,358.91,4,UPI,Delivered,Chennai
503,1685,2024-10-27,40,Electronics,559.36,2,UPI,Delivered,Hyderabad
504,1791,2024-08-13,191,Books,196.16,2,Card,Delivered,Kolkata
505,1625,2024-08-24,189,Books,861.07,1,UPI,Delivered,Delhi
506,1287,2024-01-26,164,Beauty,265.18,3,COD,Delivered,Kolkata
507,1942,2024-04-30,24,Electronics,234.17,2,Card,Delivered,Mumbai
508,1853,2024-06-30,24,Beauty,485.91,4,UPI,Delivered,Ahmedabad
509,1662,2024-07-17,4,Electronics,503.86,2,UPI,Delivered,Delhi
510,1961,2024-10-28,67,Fashion,222.93,1,Card,Returned,Mumbai
511,1638,2024-09-11,34,Sports,279.14,3,UPI,Delivered,Pune
512,1154,2024-05-01,185,Electronics,178.01,2,COD,Delivered,Hyderabad
513,1489,2024-01-31,177,Sports,721.28,1,UPI,Cancelled,Ahmedabad
514,1385,2024-11-10,181,Electronics,772.39,2,UPI,Delivered,Mumbai
515,1985,2024-10-11,116,Fashion,467.71,3,Card,Delivered,Delhi
516,1784,2024-04-15,23,Books,716.95,4,UPI,Returned,Hyderabad
517,1103,2024-08-11,109,Sports,738.58,1,Card,Returned,Delhi
518,1928,2024-09-29,69,Beauty,146.89,1,UPI,Delivered,Delhi
519,1392,2024-08-19,95,Electronics,966.52,3,Card,Delivered,Bangalore
520,1810,2024-09-12,181,Books,822.82,1,Card,Delivered,Mumbai
521,1245,2024-01-24,62,Electronics,212.44,3,Card,Delivered,Mumbai
522,1175,2024-04-18,169,Beauty,194.3,1,Card,Delivered,Delhi
523,1038,2024-07-09,57,Fashion,134.4,3,UPI,Returned,Kolkata
524,1476,2024-12-12,188,Home,146.99,2,UPI,Delivered,Pune
525,1681,2024-01-25,54,Electronics,750.68,2,UPI,Returned,Mumbai
526,1758,2024-07-05,70,Beauty,474.96,2,UPI,Delivered,Chennai
527,1537,2024-10-14,101,Home,785.1,1,COD,Delivered,Pune
528,1866,2024-04-25,57,Electronics,748.79,3,UPI,Returned,Pune
529,1817,2024-12-03,138,Sports,608.57,3,Card,Delivered,Pune
530,1920,2024-02-06,168,Books,689.5,4,UPI,Delivered,Mumbai
531,1407,2024-10-08,135,Books,28.17,2,Card,Delivered,Pune
532,1524,2024-05-16,103,Beauty,318.66,4,Card,Delivered,Pune
533,1827,2024-08-14,166,Sports,641.44,2,UPI,Delivered,Hyderabad
534,1505,2024-11-15,85,Fashion,19.25,4,Card,Delivered,Mumbai
535,1902,2024-11-23,61,Home,42.65,2,UPI,Delivered,Pune
536,1824,2024-06-30,3,Beauty,853.37,3,UPI,Delivered,Kolkata
537,1035,2024-12-27,128,Electronics,687.18,2,Card,Delivered,Chennai
538,1684,2024-03-26,179,Books,272.72,1,UPI,Delivered,Pune
539,1019,2024-02-22,86,Electronics,691.08,2,Card,Delivered,Delhi
540,1320,2024-12-13,47,Home,794.53,2,UPI,Delivered,Ahmedabad
541,1775,2024-12-20,196,Sports,313.73,3,Card,Delivered,Ahmedabad
542,1511,2024-08-22,76,Sports,45.68,1,UPI,Delivered,Mumbai
543,1399,2024-09-23,38,Beauty,933.45,3,Card,Delivered,Ahmedabad
544,1653,2024-10-13,164,Beauty,351.73,4,COD,Delivered,Hyderabad
545,1971,2024-04-09,169,Sports,115.42,4,UPI,Delivered,Chennai
546,1882,2024-03-27,197,Beauty,496.94,1,UPI,Delivered,Bangalore
547,1470,2024-01-15,141,Sports,770.78,4,COD,Delivered,Delhi
548,1142,2024-04-10,87,Home,229.43,1,UPI,Delivered,Delhi
549,1091,2024-06-13,58,Beauty,276.8,2,Card,Returned,Ahmedabad
550,1353,2024-01-29,50,Sports,250.29,4,COD,Cancelled,Delhi
551,1833,2024-04-23,30,Beauty,991.76,2,Card,Delivered,Ahmedabad
552,1799,2024-04-16,190,Electronics,205.43,3,UPI,Delivered,Chennai
553,1726,2024-12-29,101,Books,579.77,4,UPI,Returned,Mumbai
554,1958,2024-05-09,25,Electronics,926.01,3,UPI,Delivered,Mumbai
555,1853,2024-03-24,112,Fashion,155.43,3,UPI,Delivered,Pune
556,1050,2024-09-27,155,Sports,971.15,1,UPI,Delivered,Ahmedabad
557,1664,2024-08-31,179,Fashion,948.0,3,Card,Returned,Ahmedabad
558,1697,2024-08-01,185,Sports,885.73,1,UPI,Delivered,Pune
559,1574,2024-11-01,126,Books,222.41,1,COD,Delivered,Mumbai
560,1189,2024-06-14,123,Beauty,637.71,1,COD,Delivered,Kolkata
561,1124,2024-10-05,47,Sports,763.28,1,COD,Returned,Ahmedabad
562,1149,2024-02-28,118,Electronics,986.17,1,UPI,Delivered,Ahmedabad
563,1313,2024-03-30,39,Beauty,188.62,2,Card,Delivered,Pune
564,1569,2024-11-26,16,Books,768.37,1,UPI,Delivered,Kolkata
565,1341,2024-07-12,22,Electronics,345.41,4,UPI,Delivered,Mumbai
566,1304,2024-05-02,54,Beauty,183.87,1,Card,Delivered,Ahmedabad
567,1691,2024-05-15,149,Sports,427.16,2,COD,Delivered,Delhi
568,1681,2024-05-18,200,Sports,795.9,4,UPI,Delivered,Bangalore
569,1837,2024-08-16,16,Electronics,470.2,4,UPI,Delivered,Delhi
570,1782,2024-09-30,59,Home,542.15,2,UPI,Delivered,Kolkata
571,1053,2024-02-19,31,Sports,995.21,4,Card,Delivered,Pune
572,1443,2024-04-27,170,Home,405.12,2,COD,Delivered,Bangalore
573,1612,2024-07-20,32,Beauty,619.25,3,UPI,Delivered,Ahmedabad
574,1992,2024-07-09,187,Home,371.59,3,UPI,Delivered,Bangalore
575,1263,2024-12-29,162,Electronics,398.86,1,COD,Delivered,Mumbai
576,1052,2024-11-18,9,Fashion,698.68,1,UPI,Delivered,Hyderabad
577,1571,2024-06-29,139,Fashion,938.51,1,Card,Delivered,Chennai
578,1619,2024-03-18,10,Electronics,546.94,1,UPI,Delivered,Hyderabad
579,1004,2024-03-15,17,Fashion,770.72,2,UPI,Delivered,Bangalore
580,1102,2024-10-21,68,Electronics,98.31,3,Card,Delivered,Hyderabad
581,1195,2024-10-07,48,Sports,219.05,2,Card,Returned,Pune
582,1773,2024-01-21,180,Home,507.11,4,UPI,Delivered,Bangalore
583,1876,2024-06-19,111,Fashion,29.81,4,UPI,Delivered,Delhi
584,1991,2024-01-15,153,Sports,260.33,4,UPI,Delivered,Pune
585,1883,2024-07-29,123,Fashion,522.23,4,Card,Delivered,Delhi
586,1349,2024-02-17,149,Beauty,24.81,4,COD,Delivered,Pune
587,1046,2024-03-26,101,Electronics,271.9,3,COD,Delivered,Mumbai
588,1866,2024-05-28,102,Electronics,518.89,2,UPI,Cancelled,Kolkata
589,1822,2024-07-06,65,Sports,577.42,4,COD,Delivered,Pune
590,1935,2024-11-01,191,Beauty,926.49,1,UPI,Delivered,Chennai
591,1819,2024-05-30,51,Home,648.89,3,UPI,Delivered,Ahmedabad
592,1655,2024-05-20,36,Beauty,420.59,1,Card,Delivered,Delhi
593,1268,2024-03-09,81,Beauty,931.05,3,UPI,Delivered,Pune
594,1369,2024-09-16,127,Books,787.03,3,UPI,Delivered,Chennai
595,1635,2024-11-29,88,Home,208.01,1,UPI,Delivered,Ahmedabad
596,1105,2024-01-09,194,Home,139.53,1,Card,Delivered,Ahmedabad
597,1669,2024-04-30,104,Beauty,679.05,4,Card,Delivered,Mumbai
598,1658,2024-04-10,15,Fashion,564.28,1,UPI,Delivered,Pune
599,1656,2024-05-28,96,Books,791.78,2,COD,Returned,Kolkata
600,1119,2024-05-25,167,Fashion,741.42,3,Card,Delivered,Chennai
601,1830,2024-12-18,123,Beauty,628.96,3,Card,Delivered,Kolkata
602,1786,2024-08-30,198,Fashion,986.52,4,UPI,Delivered,Pune
603,1603,2024-08-28,1,Home,538.25,3,UPI,Delivered,Delhi
604,1057,2024-12-02,151,Home,121.97,1,UPI,Delivered,Ahmedabad
605,1950,2024-02-12,122,Fashion,829.99,3,Card,Delivered,Delhi
606,1345,2024-04-04,167,Home,259.33,3,Card,Delivered,Hyderabad
607,1740,2024-08-13,126,Electronics,779.53,1,COD,Delivered,Hyderabad
608,1473,2024-01-06,57,Home,957.54,1,UPI,Delivered,Pune
609,1116,2024-08-01,81,Beauty,699.83,3,UPI,Delivered,Hyderabad
610,1829,2024-07-24,162,Sports,600.07,2,UPI,Delivered,Pune
611,1790,2024-03-07,169,Fashion,465.78,1,UPI,Delivered,Ahmedabad
612,1126,2024-04-09,73,Books,370.77,2,Card,Returned,Ahmedabad
613,1392,2024-01-12,141,Fashion,359.47,2,COD,Delivered,Pune
614,1907,2024-08-24,70,Home,640.01,4,Card,Delivered,Kolkata
615,1640,2024-11-17,6,Home,753.76,2,Card,Delivered,Chennai
616,1057,2024-09-14,84,Sports,681.73,4,Card,Delivered,Delhi
617,1633,2024-12-02,52,Sports,206.43,2,UPI,Delivered,Ahmedabad
618,1512,2024-05-14,3,Books,499.05,4,COD,Delivered,Mumbai
619,1750,2024-08-09,81,Beauty,793.72,1,Card,Delivered,Bangalore
620,1801,2024-06-04,63,Electronics,480.95,3,UPI,Delivered,Delhi
621,1095,2024-05-21,49,Beauty,541.26,3,Card,Delivered,Ahmedabad
622,1637,2024-06-06,76,Books,773.42,4,Card,Delivered,Hyderabad
623,1117,2024-11-21,112,Fashion,664.65,1,UPI,Delivered,Pune
624,1559,2024-12-09,175,Home,415.25,4,UPI,Delivered,Hyderabad
625,1600,2024-09-18,109,Beauty,896.46,4,UPI,Cancelled,Chennai
626,1487,2024-10-09,183,Home,170.94,1,UPI,Delivered,Hyderabad
627,1236,2024-12-03,192,Home,995.56,2,UPI,Returned,Chennai
628,1884,2024-12-09,65,Beauty,127.66,2,Card,Delivered,Mumbai
629,1896,2024-08-16,81,Beauty,24.8,1,UPI,Delivered,Pune
630,1271,2024-10-06,195,Sports,891.12,4,Card,Delivered,Hyderabad
631,1188,2024-12-23,15,Books,252.5,3,COD,Delivered,Chennai
632,1998,2024-10-16,100,Books,732.4,4,Card,Delivered,Hyderabad
633,1703,2024-06-16,32,Electronics,812.91,2,Card,Delivered,Chennai
634,1446,2024-02-16,96,Sports,860.4,1,COD,Returned,Kolkata
635,1580,2024-07-21,128,Electronics,991.68,1,Card,Delivered,Pune
636,1789,2024-08-01,196,Beauty,301.1,1,UPI,Delivered,Pune
637,1860,2024-09-02,146,Books,713.14,2,UPI,Delivered,Delhi
638,1246,2024-01-24,113,Books,124.25,4,Card,Delivered,Chennai
639,1962,2024-11-16,83,Electronics,412.74,1,Card,Delivered,Bangalore
640,1075,2024-09-30,43,Fashion,849.49,3,COD,Returned,Mumbai
641,1153,2024-02-13,116,Sports,373.98,1,Card,Delivered,Delhi
642,1655,2024-11-27,163,Sports,595.18,4,COD,Delivered,Mumbai
643,1434,2024-11-08,78,Sports,508.74,2,UPI,Delivered,Delhi
644,1996,2024-12-28,58,Books,649.49,3,Card,Returned,Hyderabad
645,1085,2024-06-04,33,Home,973.17,3,COD,Delivered,Chennai
646,1696,2024-07-17,14,Books,65.18,1,UPI,Returned,Hyderabad
647,1284,2024-06-10,162,Home,578.22,4,UPI,Delivered,Mumbai
648,1973,2024-08-21,189,Books,864.4,1,UPI,Delivered,Pune
649,1219,2024-06-11,132,Beauty,486.57,3,Card,Delivered,Ahmedabad
650,1068,2024-04-25,59,Books,87.74,1,UPI,Delivered,Mumbai
651,1046,2024-04-02,157,Beauty,564.93,4,Card,Delivered,Delhi
652,1093,2024-02-11,83,Home,338.75,2,UPI,Delivered,Mumbai
653,1749,2024-10-10,134,Sports,163.39,3,UPI,Delivered,Ahmedabad
654,1957,2024-07-28,121,Home,850.54,4,COD,Cancelled,Chennai
655,1452,2024-07-24,177,Electronics,526.38,1,UPI,Delivered,Mumbai
656,1203,2024-08-07,168,Sports,933.94,3,UPI,Returned,Hyderabad
657,1911,2024-10-06,83,Books,807.96,1,UPI,Delivered,Pune
658,1217,2024-05-15,193,Books,696.04,1,Card,Delivered,Chennai
659,1473,2024-04-15,197,Books,14.98,2,UPI,Cancelled,Mumbai
660,1431,2024-04-27,27,Books,433.55,1,Card,Delivered,Bangalore
661,1340,2024-08-24,80,Books,205.51,1,COD,Delivered,Bangalore
662,1550,2024-11-04,134,Home,911.69,4,UPI,Delivered,Pune
663,1611,2024-04-09,13,Beauty,182.84,1,UPI,Cancelled,Hyderabad
664,1288,2024-09-17,64,Home,293.2,2,UPI,Delivered,Delhi
665,1253,2024-10-31,190,Fashion,521.67,1,Card,Delivered,Delhi
666,1733,2024-12-19,147,Home,270.73,1,UPI,Delivered,Pune
667,1356,2024-10-12,80,Sports,217.77,1,Card,Delivered,Mumbai
668,1022,2024-11-23,123,Books,603.11,3,COD,Cancelled,Chennai
669,1761,2024-04-12,43,Home,98.04,2,UPI,Delivered,Pune
670,1521,2024-03-03,89,Beauty,67.59,3,Card,Delivered,Delhi
671,1757,2024-06-23,148,Books,378.52,2,UPI,Delivered,Bangalore
672,1836,2024-10-08,95,Electronics,723.46,2,Card,Delivered,Ahmedabad
673,1099,2024-10-19,196,Fashion,559.26,4,UPI,Delivered,Delhi
674,1801,2024-08-13,172,Sports,428.65,3,Card,Delivered,Bangalore
675,1179,2024-01-07,151,Beauty,570.09,2,Card,Delivered,Delhi
676,1222,2024-05-06,2,Fashion,371.8,2,UPI,Delivered,Hyderabad
677,1905,2024-04-01,120,Home,936.78,4,Card,Delivered,Pune
678,1761,2024-07-08,22,Fashion,64.36,3,Card,Delivered,Ahmedabad
679,1658,2024-12-24,115,Books,676.66,1,UPI,Delivered,Chennai
680,1441,2024-02-22,57,Books,892.37,4,COD,Delivered,Ahmedabad
681,1607,2024-08-29,72,Electronics,805.85,2,UPI,Delivered,Pune
682,1768,2024-05-11,7,Fashion,192.2,3,Card,Delivered,Kolkata
683,1324,2024-12-29,184,Fashion,302.97,2,UPI,Returned,Mumbai
684,1515,2024-04-21,119,Books,719.88,4,Card,Delivered,Bangalore
685,1015,2024-01-07,195,Home,93.43,4,UPI,Delivered,Delhi
686,1791,2024-08-17,114,Home,813.74,3,UPI,Delivered,Mumbai
687,1335,2024-06-04,16,Sports,721.72,4,UPI,Delivered,Bangalore
688,1758,2024-07-15,83,Home,732.31,4,Card,Delivered,Pune
689,1257,2024-11-18,179,Fashion,109.24,1,Card,Delivered,Bangalore
690,1496,2024-12-29,72,Electronics,720.58,2,Card,Delivered,Hyderabad
691,1987,2024-08-10,124,Home,683.02,1,COD,Delivered,Ahmedabad
692,1895,2024-09-06,113,Books,832.61,1,COD,Delivered,Delhi
693,1159,2024-03-23,12,Books,51.18,3,Card,Delivered,Kolkata
694,1474,2024-08-27,126,Sports,32.88,4,Card,Delivered,Pune
695,1851,2024-12-25,53,Sports,379.28,2,UPI,Delivered,Kolkata
696,1663,2024-11-18,75,Fashion,157.3,2,COD,Delivered,Mumbai
697,1907,2024-09-19,133,Home,562.8,2,COD,Delivered,Delhi
698,1689,2024-07-07,27,Home,918.18,4,UPI,Delivered,Pune
699,1674,2024-10-16,140,Sports,397.56,2,Card,Delivered,Kolkata
700,1379,2024-12-27,145,Home,846.5,2,COD,Delivered,Delhi
701,1544,2024-02-27,134,Fashion,10.24,4,UPI,Delivered,Chennai
702,1928,2024-01-09,97,Electronics,176.83,3,UPI,Cancelled,Bangalore
703,1956,2024-10-30,5,Books,40.12,2,UPI,Delivered,Kolkata
704,1690,2024-04-24,57,Fashion,334.87,4,UPI,Delivered,Bangalore
705,1426,2024-07-28,156,Home,909.11,1,UPI,Returned,Chennai
706,1612,2024-02-10,78,Fashion,105.98,4,UPI,Cancelled,Chennai
707,1267,2024-10-30,69,Books,610.35,1,UPI,Delivered,Delhi
708,1834,2024-06-21,118,Beauty,456.98,4,COD,Delivered,Bangalore
709,1576,2024-08-21,120,Books,939.08,2,UPI,Delivered,Mumbai
710,1416,2024-10-07,59,Books,131.29,3,UPI,Cancelled,Hyderabad
711,1167,2024-03-18,33,Beauty,219.91,3,UPI,Delivered,Pune
712,1841,2024-04-17,62,Home,39.25,2,UPI,Delivered,Chennai
713,1042,2024-10-07,50,Home,439.6,1,COD,Delivered,Mumbai
714,1555,2024-02-08,112,Electronics,285.05,4,COD,Delivered,Mumbai
715,1284,2024-04-28,19,Books,871.21,2,Card,Delivered,Delhi
716,1396,2024-11-30,197,Fashion,608.89,4,UPI,Delivered,Chennai
717,1011,2024-12-01,123,Electronics,617.95,2,Card,Delivered,Mumbai
718,1606,2024-01-27,194,Home,536.59,2,UPI,Delivered,Hyderabad
719,1301,2024-04-13,47,Home,100.93,4,UPI,Delivered,Ahmedabad
720,1897,2024-03-14,167,Sports,450.57,3,UPI,Delivered,Ahmedabad
721,1252,2024-07-09,196,Electronics,999.51,3,COD,Delivered,Mumbai
722,1498,2024-11-19,33,Home,836.88,1,UPI,Delivered,Hyderabad
723,1753,2024-05-26,141,Beauty,894.52,4,Card,Delivered,Kolkata
