Booking_ID,Hotel_Type,Booking_Date,Checkin_Date,Checkout_Date,Lead_Time,Country,Adults,Children,Room_Type,Average_Daily_Rate,Booking_Channel,Cancellation_Status,year,month,month_name,month_year,Stay_Duration,Revenue,is_canceled
BKG100154,City Hotel,2023-03-13,2023-04-24,2023-05-02,42,Brazil,3,1.0,Family,72.28,Corporate,Check-Out,2023,3,Mar,2023-03,8,578.24,0
BKG100155,Resort Hotel,2024-03-21,2024-04-04,2024-04-06,14,Australia,4,0.0,Deluxe,208.79,Offline Agent,Check-Out,2024,3,Mar,2024-03,2,417.58,0
BKG100156,Resort Hotel,2022-03-10,2022-05-09,2022-05-15,60,Brazil,3,1.0,Family,335.35,Offline Agent,Canceled,2022,3,Mar,2022-03,6,2012.1000000000001,1
BKG100157,City Hotel,2023-01-16,2023-05-09,2023-05-11,113,France,2,2.0,Deluxe,166.42,Online Travel Agent,Check-Out,2023,1,Jan,2023-01,2,332.84,0
BKG100158,City Hotel,2022-07-10,2022-11-14,2022-11-23,127,Canada,4,2.0,Deluxe,94.15,Corporate,Check-Out,2022,7,Jul,2022-07,9,847.35,0
BKG100159,City Hotel,2023-05-18,2023-07-08,2023-07-10,51,USA,2,0.0,Suite,191.09,Corporate,Canceled,2023,5,May,2023-05,2,382.18,1
BKG100160,Resort Hotel,2023-07-18,2023-12-03,2023-12-08,138,Australia,3,0.0,Deluxe,266.42,Online Travel Agent,No-Show,2023,7,Jul,2023-07,5,1332.1000000000001,0
BKG100161,City Hotel,2024-03-22,2024-04-26,2024-04-30,35,Canada,4,0.0,Deluxe,164.66,Online Travel Agent,Check-Out,2024,3,Mar,2024-03,4,658.64,0
BKG100162,Resort Hotel,2023-02-12,2023-06-14,2023-06-23,122,UK,4,1.0,Suite,298.77,Online Travel Agent,Check-Out,2023,2,Feb,2023-02,9,2688.93,0
BKG100163,Resort Hotel,2023-11-28,2024-04-08,2024-04-14,132,UK,2,0.0,Family,245.54,Online Travel Agent,Canceled,2023,11,Nov,2023-11,6,1473.24,1
BKG100164,Resort Hotel,2023-06-15,2023-07-24,2023-07-29,39,UAE,2,0.0,Suite,153.57,Online Travel Agent,Check-Out,2023,6,Jun,2023-06,5,767.8499999999999,0
BKG100165,Resort Hotel,2023-10-13,2024-03-02,2024-03-07,141,Singapore,2,0.0,Deluxe,238.18,Direct,Check-Out,2023,10,Oct,2023-10,5,1190.9,0
BKG100166,City Hotel,2023-10-02,2024-03-04,2024-03-10,154,Germany,1,0.0,Family,83.55,Online Travel Agent,Check-Out,2023,10,Oct,2023-10,6,501.29999999999995,0
BKG100167,City Hotel,2023-10-05,2024-02-21,2024-02-26,139,France,3,1.0,Family,131.01,Online Travel Agent,Check-Out,2023,10,Oct,2023-10,5,655.05,0
BKG100168,Resort Hotel,2022-06-11,2022-10-01,2022-10-08,112,UAE,4,1.0,Suite,119.17,Corporate,No-Show,2022,6,Jun,2022-06,7,834.19,0
BKG100169,Resort Hotel,2022-05-14,2022-08-16,2022-08-25,94,France,1,0.0,Family,130.1,Direct,Check-Out,2022,5,May,2022-05,9,1170.8999999999999,0
BKG100170,Resort Hotel,2022-02-21,2022-05-06,2022-05-13,74,UAE,4,0.0,Suite,339.18,Direct,Canceled,2022,2,Feb,2022-02,7,2374.26,1
BKG100171,Resort Hotel,2023-05-26,2023-10-04,2023-10-12,131,Australia,4,0.0,Family,204.24,Direct,Check-Out,2023,5,May,2023-05,8,1633.92,0
BKG100172,City Hotel,2022-12-28,2023-01-09,2023-01-10,12,France,3,1.0,Standard,233.28,Online Travel Agent,Check-Out,2022,12,Dec,2022-12,1,233.28,0
BKG100173,Resort Hotel,2022-09-28,2022-12-30,2023-01-06,93,UAE,3,0.0,Suite,176.17,Online Travel Agent,Check-Out,2022,9,Sep,2022-09,7,1233.1899999999998,0
BKG100174,City Hotel,2023-04-07,2023-08-25,2023-08-30,140,UAE,1,0.0,Suite,342.77,Corporate,Canceled,2023,4,Apr,2023-04,5,1713.85,1
BKG100175,Resort Hotel,2022-07-23,2022-12-24,2023-01-02,154,Australia,4,2.0,Suite,71.67,Online Travel Agent,Check-Out,2022,7,Jul,2022-07,9,645.03,0
BKG100176,City Hotel,2022-06-02,2022-11-04,2022-11-13,155,UK,2,0.0,Family,330.1,Online Travel Agent,Check-Out,2022,6,Jun,2022-06,9,2970.9,0
BKG100177,Resort Hotel,2023-06-04,2023-10-12,2023-10-21,130,Australia,4,2.0,Suite,146.94,Online Travel Agent,No-Show,2023,6,Jun,2023-06,9,1322.46,0
BKG100178,Resort Hotel,2023-08-21,2023-11-07,2023-11-08,78,India,4,0.0,Family,340.45,Direct,Check-Out,2023,8,Aug,2023-08,1,340.45,0
BKG100179,Resort Hotel,2024-01-09,2024-06-15,2024-06-22,158,Germany,2,0.0,Standard,69.16,Offline Agent,Check-Out,2024,1,Jan,2024-01,7,484.12,0
BKG100180,City Hotel,2022-06-05,2022-09-18,2022-09-22,105,India,4,2.0,Deluxe,284.74,Direct,Check-Out,2022,6,Jun,2022-06,4,1138.96,0
BKG100181,City Hotel,2023-11-10,2024-03-11,2024-03-20,122,Singapore,4,0.0,Family,337.44,Corporate,Check-Out,2023,11,Nov,2023-11,9,3036.96,0
BKG100182,City Hotel,2024-06-07,2024-11-28,2024-12-03,174,Singapore,4,0.0,Suite,337.63,Direct,Canceled,2024,6,Jun,2024-06,5,1688.15,1
BKG100183,City Hotel,2022-11-01,2023-01-13,2023-01-17,73,France,4,0.0,Standard,199.14,Offline Agent,Canceled,2022,11,Nov,2022-11,4,796.56,1
BKG100184,Resort Hotel,2023-02-09,2023-05-08,2023-05-11,88,UAE,3,0.0,Family,143.41,Corporate,Canceled,2023,2,Feb,2023-02,3,430.23,1
BKG100185,Resort Hotel,2022-08-08,2022-09-28,2022-10-07,51,USA,3,2.0,Deluxe,261.89,Direct,Check-Out,2022,8,Aug,2022-08,9,2357.0099999999998,0
BKG100186,City Hotel,2023-06-28,2023-08-24,2023-08-28,57,USA,1,0.0,Deluxe,179.86,Online Travel Agent,No-Show,2023,6,Jun,2023-06,4,719.44,0
BKG100187,City Hotel,2022-06-11,2022-09-23,2022-10-01,104,UAE,4,0.0,Suite,279.21,Online Travel Agent,Canceled,2022,6,Jun,2022-06,8,2233.68,1
BKG100188,Resort Hotel,2022-04-02,2022-09-15,2022-09-25,166,UK,2,2.0,Family,274.22,Direct,Canceled,2022,4,Apr,2022-04,10,2742.2000000000003,1
BKG100189,Resort Hotel,2022-02-07,2022-05-19,2022-05-27,101,France,2,0.0,Standard,314.26,Corporate,Check-Out,2022,2,Feb,2022-02,8,2514.08,0
BKG100190,City Hotel,2023-10-19,2024-03-06,2024-03-15,139,France,4,0.0,Deluxe,306.81,Online Travel Agent,Check-Out,2023,10,Oct,2023-10,9,2761.29,0
BKG100191,City Hotel,2024-01-19,2024-05-15,2024-05-20,117,Brazil,2,0.0,Deluxe,273.62,Direct,Check-Out,2024,1,Jan,2024-01,5,1368.1,0
BKG100192,Resort Hotel,2023-10-17,2024-01-28,2024-02-04,103,UK,3,0.0,Deluxe,176.24,Online Travel Agent,Check-Out,2023,10,Oct,2023-10,7,1233.68,0
BKG100193,City Hotel,2022-09-12,2022-09-13,2022-09-18,1,UAE,4,0.0,Suite,189.55,Online Travel Agent,Check-Out,2022,9,Sep,2022-09,5,947.75,0
BKG100194,Resort Hotel,2023-01-04,2023-06-30,2023-07-04,177,Australia,1,0.0,Suite,194.96,Online Travel Agent,Check-Out,2023,1,Jan,2023-01,4,779.84,0
BKG100195,City Hotel,2022-10-30,2023-02-01,2023-02-11,94,UK,2,0.0,Family,337.63,Corporate,Check-Out,2022,10,Oct,2022-10,10,3376.3,0
BKG100196,Resort Hotel,2023-07-17,2023-11-14,2023-11-23,120,Singapore,2,0.0,Family,257.3,Corporate,Check-Out,2023,7,Jul,2023-07,9,2315.7000000000003,0
BKG100197,Resort Hotel,2023-08-01,2023-08-29,2023-08-30,28,UAE,2,2.0,Family,215.63,Online Travel Agent,Check-Out,2023,8,Aug,2023-08,1,215.63,0
BKG100198,Resort Hotel,2024-01-05,2024-06-02,2024-06-10,149,Canada,1,2.0,Deluxe,189.19,Offline Agent,Check-Out,2024,1,Jan,2024-01,8,1513.52,0
BKG100199,Resort Hotel,2022-03-01,2022-07-22,2022-07-30,143,Germany,3,0.0,Standard,174.83,Online Travel Agent,Check-Out,2022,3,Mar,2022-03,8,1398.64,0
BKG100200,City Hotel,2023-12-19,2024-01-04,2024-01-13,16,India,1,0.0,Family,345.98,Offline Agent,Check-Out,2023,12,Dec,2023-12,9,3113.82,0
BKG100201,City Hotel,2022-05-19,2022-10-30,2022-11-06,164,Australia,3,1.0,Standard,190.08,Direct,Check-Out,2022,5,May,2022-05,7,1330.5600000000002,0
BKG100202,Resort Hotel,2022-12-23,2023-01-22,2023-01-25,30,India,4,2.0,Standard,96.93,Corporate,Check-Out,2022,12,Dec,2022-12,3,290.79,0
BKG100203,City Hotel,2024-01-07,2024-05-25,2024-06-01,139,Australia,4,0.0,Suite,131.78,Direct,Canceled,2024,1,Jan,2024-01,7,922.46,1
BKG100204,Resort Hotel,2024-01-13,2024-02-10,2024-02-11,28,Germany,4,2.0,Deluxe,282.16,Online Travel Agent,Check-Out,2024,1,Jan,2024-01,1,282.16,0
BKG100205,City Hotel,2022-02-04,2022-05-29,2022-06-08,114,Canada,1,0.0,Deluxe,274.76,Direct,Canceled,2022,2,Feb,2022-02,10,2747.6,1
BKG100206,City Hotel,2024-03-05,2024-03-19,2024-03-22,14,Brazil,3,0.0,Suite,296.58,Direct,Check-Out,2024,3,Mar,2024-03,3,889.74,0
BKG100207,Resort Hotel,2022-05-27,2022-11-12,2022-11-21,169,Singapore,2,1.0,Deluxe,147.15,Offline Agent,Check-Out,2022,5,May,2022-05,9,1324.3500000000001,0
BKG100208,City Hotel,2022-02-18,2022-05-17,2022-05-24,88,Australia,3,1.0,Deluxe,178.4,Offline Agent,Check-Out,2022,2,Feb,2022-02,7,1248.8,0
BKG100209,City Hotel,2022-08-19,2022-11-03,2022-11-06,76,Singapore,4,0.0,Deluxe,223.09,Offline Agent,Check-Out,2022,8,Aug,2022-08,3,669.27,0
BKG100210,Resort Hotel,2022-07-28,2022-10-20,2022-10-22,84,India,4,0.0,Suite,86.81,Offline Agent,Check-Out,2022,7,Jul,2022-07,2,173.62,0
BKG100211,Resort Hotel,2023-09-10,2023-09-20,2023-09-22,10,Canada,2,2.0,Deluxe,270.05,Online Travel Agent,Check-Out,2023,9,Sep,2023-09,2,540.1,0
BKG100212,Resort Hotel,2022-01-16,2022-03-11,2022-03-15,54,Australia,1,1.0,Deluxe,325.19,Online Travel Agent,Canceled,2022,1,Jan,2022-01,4,1300.76,1
BKG100213,City Hotel,2023-01-25,2023-05-24,2023-06-02,119,Australia,3,0.0,Standard,135.85,Offline Agent,Canceled,2023,1,Jan,2023-01,9,1222.6499999999999,1
BKG100214,Resort Hotel,2022-11-24,2023-01-15,2023-01-21,52,UK,3,1.0,Standard,73.26,Corporate,Check-Out,2022,11,Nov,2022-11,6,439.56000000000006,0
BKG100215,Resort Hotel,2023-08-22,2024-01-17,2024-01-24,148,Australia,3,0.0,Deluxe,116.9,Offline Agent,Check-Out,2023,8,Aug,2023-08,7,818.3000000000001,0
BKG100216,City Hotel,2023-12-03,2024-02-27,2024-03-03,86,Australia,4,1.0,Deluxe,193.64,Offline Agent,Check-Out,2023,12,Dec,2023-12,5,968.1999999999999,0
BKG100217,Resort Hotel,2023-07-10,2023-12-21,2023-12-22,164,India,1,0.0,Family,334.1,Direct,Canceled,2023,7,Jul,2023-07,1,334.1,1
BKG100218,City Hotel,2022-08-25,2022-09-11,2022-09-14,17,India,1,0.0,Family,206.66,Offline Agent,Check-Out,2022,8,Aug,2022-08,3,619.98,0
BKG100219,City Hotel,2023-06-29,2023-11-17,2023-11-24,141,Singapore,1,0.0,Suite,213.53,Online Travel Agent,Check-Out,2023,6,Jun,2023-06,7,1494.71,0
BKG100220,Resort Hotel,2023-12-16,2024-06-05,2024-06-12,172,Germany,2,0.0,Deluxe,326.23,Corporate,Canceled,2023,12,Dec,2023-12,7,2283.61,1
BKG100221,Resort Hotel,2022-10-01,2023-01-10,2023-01-12,101,Germany,3,1.0,Suite,193.11,Online Travel Agent,Check-Out,2022,10,Oct,2022-10,2,386.22,0
BKG100222,City Hotel,2024-05-28,2024-11-10,2024-11-11,166,India,1,1.0,Standard,169.99,Direct,Check-Out,2024,5,May,2024-05,1,169.99,0
BKG100223,Resort Hotel,2024-05-15,2024-09-03,2024-09-09,111,Germany,1,2.0,Family,326.55,Corporate,Check-Out,2024,5,May,2024-05,6,1959.3000000000002,0
BKG100224,City Hotel,2022-03-18,2022-09-09,2022-09-14,175,India,1,0.0,Deluxe,329.34,Direct,Canceled,2022,3,Mar,2022-03,5,1646.6999999999998,1
BKG100225,City Hotel,2023-12-31,2024-04-10,2024-04-12,101,Singapore,3,0.0,Suite,223.55,Offline Agent,Canceled,2023,12,Dec,2023-12,2,447.1,1
BKG100226,Resort Hotel,2022-05-24,2022-11-16,2022-11-18,176,USA,3,0.0,Suite,88.33,Offline Agent,No-Show,2022,5,May,2022-05,2,176.66,0
BKG100227,City Hotel,2022-12-01,2022-12-08,2022-12-13,7,Australia,4,1.0,Deluxe,126.16,Offline Agent,Check-Out,2022,12,Dec,2022-12,5,630.8,0
BKG100228,City Hotel,2023-09-26,2023-12-10,2023-12-14,75,UK,1,0.0,Family,137.71,Corporate,Check-Out,2023,9,Sep,2023-09,4,550.84,0
BKG100229,Resort Hotel,2022-04-04,2022-04-05,2022-04-10,1,UK,4,0.0,Standard,280.79,Direct,Check-Out,2022,4,Apr,2022-04,5,1403.95,0
BKG100230,City Hotel,2023-07-25,2023-12-14,2023-12-23,142,Singapore,4,0.0,Standard,67.62,Corporate,Canceled,2023,7,Jul,2023-07,9,608.58,1
BKG100231,Resort Hotel,2022-01-13,2022-03-28,2022-04-04,74,Brazil,4,0.0,Deluxe,270.2,Offline Agent,Check-Out,2022,1,Jan,2022-01,7,1891.3999999999999,0
BKG100232,City Hotel,2022-10-03,2022-12-19,2022-12-24,77,France,4,0.0,Family,78.35,Corporate,Check-Out,2022,10,Oct,2022-10,5,391.75,0
BKG100233,Resort Hotel,2022-03-20,2022-06-20,2022-06-25,92,Canada,2,1.0,Standard,232.2,Direct,Check-Out,2022,3,Mar,2022-03,5,1161.0,0
BKG100234,City Hotel,2023-02-10,2023-05-06,2023-05-16,85,Brazil,4,0.0,Deluxe,187.66,Corporate,Check-Out,2023,2,Feb,2023-02,10,1876.6,0
BKG100235,City Hotel,2023-12-13,2024-02-02,2024-02-10,51,France,3,0.0,Family,339.73,Direct,Check-Out,2023,12,Dec,2023-12,8,2717.84,0
BKG100236,Resort Hotel,2022-10-15,2023-01-23,2023-01-29,100,Singapore,1,0.0,Standard,117.94,Offline Agent,Canceled,2022,10,Oct,2022-10,6,707.64,1
BKG100237,Resort Hotel,2022-08-03,2022-11-23,2022-11-28,112,France,1,1.0,Deluxe,255.16,Corporate,Check-Out,2022,8,Aug,2022-08,5,1275.8,0
BKG100238,City Hotel,2024-01-03,2024-04-20,2024-04-27,108,Brazil,1,1.0,Family,347.3,Offline Agent,Check-Out,2024,1,Jan,2024-01,7,2431.1,0
BKG100239,City Hotel,2024-03-20,2024-06-20,2024-06-29,92,UK,1,0.0,Standard,283.0,Offline Agent,No-Show,2024,3,Mar,2024-03,9,2547.0,0
BKG100240,Resort Hotel,2022-12-06,2023-03-26,2023-03-28,110,Australia,1,0.0,Family,135.03,Offline Agent,Check-Out,2022,12,Dec,2022-12,2,270.06,0
BKG100241,City Hotel,2023-11-27,2024-04-25,2024-05-04,150,USA,2,0.0,Suite,349.33,Offline Agent,Canceled,2023,11,Nov,2023-11,9,3143.97,1
BKG100242,Resort Hotel,2022-03-29,2022-04-27,2022-04-30,29,Singapore,3,0.0,Family,159.49,Online Travel Agent,Check-Out,2022,3,Mar,2022-03,3,478.47,0
BKG100243,Resort Hotel,2023-03-25,2023-09-19,2023-09-27,178,India,3,0.0,Family,147.08,Online Travel Agent,Check-Out,2023,3,Mar,2023-03,8,1176.64,0
BKG100244,City Hotel,2022-06-18,2022-08-19,2022-08-28,62,Canada,2,2.0,Deluxe,106.44,Offline Agent,Check-Out,2022,6,Jun,2022-06,9,957.96,0
BKG100245,Resort Hotel,2022-07-10,2022-12-20,2022-12-27,163,Canada,4,0.0,Family,273.84,Offline Agent,Check-Out,2022,7,Jul,2022-07,7,1916.8799999999999,0
BKG100246,Resort Hotel,2022-08-08,2022-09-29,2022-10-04,52,UAE,1,2.0,Suite,89.51,Direct,Check-Out,2022,8,Aug,2022-08,5,447.55,0
BKG100247,City Hotel,2022-09-26,2023-03-16,2023-03-24,171,Brazil,3,2.0,Standard,172.71,Corporate,Check-Out,2022,9,Sep,2022-09,8,1381.68,0
BKG100248,Resort Hotel,2023-04-14,2023-09-19,2023-09-22,158,UAE,3,2.0,Standard,231.15,Direct,Check-Out,2023,4,Apr,2023-04,3,693.45,0
BKG100249,City Hotel,2022-07-07,2022-10-10,2022-10-13,95,Australia,4,1.0,Family,232.96,Offline Agent,Check-Out,2022,7,Jul,2022-07,3,698.88,0
BKG100250,Resort Hotel,2023-12-12,2024-05-25,2024-05-28,165,UAE,2,1.0,Family,143.76,Online Travel Agent,Canceled,2023,12,Dec,2023-12,3,431.28,1
BKG100251,City Hotel,2022-01-10,2022-05-14,2022-05-17,124,Australia,2,1.0,Family,339.51,Offline Agent,Canceled,2022,1,Jan,2022-01,3,1018.53,1
BKG100252,Resort Hotel,2023-03-31,2023-08-03,2023-08-06,125,France,1,2.0,Standard,68.95,Corporate,Check-Out,2023,3,Mar,2023-03,3,206.85000000000002,0
BKG100253,Resort Hotel,2022-10-23,2022-12-05,2022-12-13,43,France,4,2.0,Suite,208.13,Online Travel Agent,Canceled,2022,10,Oct,2022-10,8,1665.04,1
BKG100254,Resort Hotel,2023-03-28,2023-08-14,2023-08-18,139,France,4,0.0,Standard,273.44,Offline Agent,Check-Out,2023,3,Mar,2023-03,4,1093.76,0
BKG100255,City Hotel,2024-06-01,2024-06-23,2024-07-01,22,Brazil,1,0.0,Family,120.86,Direct,Check-Out,2024,6,Jun,2024-06,8,966.88,0
BKG100256,City Hotel,2024-03-14,2024-05-05,2024-05-09,52,Brazil,1,2.0,Deluxe,161.74,Corporate,No-Show,2024,3,Mar,2024-03,4,646.96,0
BKG100257,Resort Hotel,2022-10-27,2023-01-09,2023-01-19,74,UK,3,2.0,Family,345.79,Online Travel Agent,No-Show,2022,10,Oct,2022-10,10,3457.9,0
BKG100258,City Hotel,2024-06-06,2024-11-20,2024-11-23,167,Germany,2,0.0,Family,102.41,Offline Agent,Check-Out,2024,6,Jun,2024-06,3,307.23,0
BKG100259,Resort Hotel,2023-10-10,2023-12-17,2023-12-24,68,Australia,4,1.0,Suite,81.9,Online Travel Agent,Check-Out,2023,10,Oct,2023-10,7,573.3000000000001,0
BKG100260,City Hotel,2023-05-15,2023-08-06,2023-08-16,83,UAE,1,0.0,Standard,271.97,Offline Agent,Check-Out,2023,5,May,2023-05,10,2719.7000000000003,0
BKG100261,City Hotel,2023-03-16,2023-05-09,2023-05-17,54,Singapore,3,0.0,Deluxe,300.22,Offline Agent,Canceled,2023,3,Mar,2023-03,8,2401.76,1
BKG100262,Resort Hotel,2023-11-30,2023-12-12,2023-12-13,12,Canada,1,1.0,Family,64.72,Online Travel Agent,No-Show,2023,11,Nov,2023-11,1,64.72,0
BKG100263,City Hotel,2023-03-15,2023-05-05,2023-05-08,51,Australia,3,0.0,Family,313.58,Corporate,Check-Out,2023,3,Mar,2023-03,3,940.74,0
BKG100264,Resort Hotel,2023-11-12,2024-04-26,2024-04-29,166,Australia,1,1.0,Standard,241.43,Online Travel Agent,Check-Out,2023,11,Nov,2023-11,3,724.29,0
BKG100265,Resort Hotel,2023-05-04,2023-05-23,2023-05-26,19,India,2,2.0,Suite,257.19,Online Travel Agent,No-Show,2023,5,May,2023-05,3,771.5699999999999,0
BKG100266,Resort Hotel,2023-03-09,2023-09-02,2023-09-05,177,USA,4,0.0,Family,126.39,Corporate,Check-Out,2023,3,Mar,2023-03,3,379.17,0
BKG100267,Resort Hotel,2022-11-03,2022-12-08,2022-12-15,35,Brazil,2,0.0,Deluxe,79.84,Online Travel Agent,Check-Out,2022,11,Nov,2022-11,7,558.88,0
BKG100268,Resort Hotel,2022-08-07,2023-01-14,2023-01-17,160,USA,4,2.0,Standard,259.1,Direct,Canceled,2022,8,Aug,2022-08,3,777.3000000000001,1
BKG100269,Resort Hotel,2023-08-27,2023-12-03,2023-12-09,98,France,4,0.0,Standard,289.41,Direct,Check-Out,2023,8,Aug,2023-08,6,1736.46,0
BKG100270,Resort Hotel,2023-09-07,2024-02-09,2024-02-14,155,Australia,1,0.0,Suite,119.58,Online Travel Agent,Canceled,2023,9,Sep,2023-09,5,597.9,1
BKG100271,Resort Hotel,2024-03-23,2024-05-23,2024-05-31,61,Singapore,4,0.0,Standard,129.91,Corporate,Canceled,2024,3,Mar,2024-03,8,1039.28,1
BKG100272,Resort Hotel,2022-05-16,2022-08-23,2022-09-02,99,Canada,4,0.0,Standard,218.44,Online Travel Agent,Check-Out,2022,5,May,2022-05,10,2184.4,0
BKG100273,City Hotel,2022-01-15,2022-03-23,2022-03-27,67,Singapore,1,0.0,Suite,335.12,Offline Agent,Check-Out,2022,1,Jan,2022-01,4,1340.48,0
BKG100274,Resort Hotel,2023-02-16,2023-03-09,2023-03-18,21,Singapore,2,0.0,Deluxe,84.24,Direct,Check-Out,2023,2,Feb,2023-02,9,758.16,0
BKG100275,Resort Hotel,2023-02-05,2023-07-05,2023-07-07,150,India,3,0.0,Deluxe,271.69,Online Travel Agent,Canceled,2023,2,Feb,2023-02,2,543.38,1
BKG100276,Resort Hotel,2022-04-29,2022-08-23,2022-09-02,116,USA,1,0.0,Standard,253.16,Direct,Canceled,2022,4,Apr,2022-04,10,2531.6,1
BKG100277,City Hotel,2022-06-17,2022-10-22,2022-10-28,127,USA,3,0.0,Family,167.84,Corporate,Canceled,2022,6,Jun,2022-06,6,1007.04,1
BKG100278,City Hotel,2022-10-06,2023-02-17,2023-02-19,134,Canada,3,0.0,Suite,241.98,Online Travel Agent,Check-Out,2022,10,Oct,2022-10,2,483.96,0
BKG100279,Resort Hotel,2023-08-04,2023-09-15,2023-09-21,42,Germany,2,0.0,Standard,284.27,Online Travel Agent,Canceled,2023,8,Aug,2023-08,6,1705.62,1
BKG100280,Resort Hotel,2022-01-13,2022-03-16,2022-03-17,62,UK,4,0.0,Standard,171.06,Offline Agent,Check-Out,2022,1,Jan,2022-01,1,171.06,0
BKG100281,Resort Hotel,2022-09-12,2022-12-27,2023-01-02,106,Singapore,3,0.0,Standard,225.75,Direct,Check-Out,2022,9,Sep,2022-09,6,1354.5,0
BKG100282,City Hotel,2023-06-13,2023-06-24,2023-07-01,11,UAE,1,1.0,Standard,311.15,Offline Agent,Check-Out,2023,6,Jun,2023-06,7,2178.0499999999997,0
BKG100283,City Hotel,2022-07-25,2022-10-07,2022-10-17,74,Brazil,3,2.0,Family,130.35,Direct,Canceled,2022,7,Jul,2022-07,10,1303.5,1
BKG100284,City Hotel,2023-07-14,2023-09-14,2023-09-17,62,India,1,1.0,Suite,66.93,Online Travel Agent,Canceled,2023,7,Jul,2023-07,3,200.79000000000002,1
BKG100285,City Hotel,2023-01-21,2023-04-09,2023-04-11,78,Canada,2,2.0,Standard,345.1,Direct,Canceled,2023,1,Jan,2023-01,2,690.2,1
BKG100286,Resort Hotel,2022-04-06,2022-04-17,2022-04-21,11,Brazil,4,0.0,Standard,192.95,Direct,Check-Out,2022,4,Apr,2022-04,4,771.8,0
BKG100287,Resort Hotel,2023-02-08,2023-02-27,2023-03-09,19,Germany,1,1.0,Suite,252.11,Corporate,Canceled,2023,2,Feb,2023-02,10,2521.1000000000004,1
BKG100288,Resort Hotel,2024-03-31,2024-07-09,2024-07-15,100,Germany,3,1.0,Deluxe,138.87,Online Travel Agent,Check-Out,2024,3,Mar,2024-03,6,833.22,0
BKG100289,City Hotel,2022-06-18,2022-10-11,2022-10-19,115,Germany,3,1.0,Family,95.01,Corporate,Check-Out,2022,6,Jun,2022-06,8,760.08,0
BKG100290,Resort Hotel,2024-05-22,2024-06-21,2024-06-23,30,Germany,2,0.0,Suite,299.65,Direct,Check-Out,2024,5,May,2024-05,2,599.3,0
BKG100291,Resort Hotel,2022-09-12,2022-12-12,2022-12-19,91,India,1,0.0,Family,135.45,Online Travel Agent,Check-Out,2022,9,Sep,2022-09,7,948.1499999999999,0
BKG100292,Resort Hotel,2023-07-18,2023-09-19,2023-09-21,63,USA,4,0.0,Standard,293.13,Online Travel Agent,Canceled,2023,7,Jul,2023-07,2,586.26,1
BKG100293,Resort Hotel,2022-08-16,2022-09-18,2022-09-22,33,Brazil,4,0.0,Family,259.02,Online Travel Agent,Check-Out,2022,8,Aug,2022-08,4,1036.08,0
BKG100294,City Hotel,2022-03-08,2022-04-27,2022-05-05,50,USA,2,0.0,Standard,322.47,Offline Agent,Check-Out,2022,3,Mar,2022-03,8,2579.76,0
BKG100295,City Hotel,2023-08-11,2023-11-29,2023-12-06,110,UK,4,0.0,Suite,170.99,Direct,Canceled,2023,8,Aug,2023-08,7,1196.93,1
BKG100296,Resort Hotel,2022-10-09,2022-12-19,2022-12-27,71,France,2,0.0,Family,238.09,Offline Agent,Canceled,2022,10,Oct,2022-10,8,1904.72,1
BKG100297,Resort Hotel,2023-05-06,2023-05-21,2023-05-23,15,Singapore,3,1.0,Deluxe,99.8,Online Travel Agent,No-Show,2023,5,May,2023-05,2,199.6,0
BKG100298,City Hotel,2024-03-11,2024-06-10,2024-06-18,91,Australia,4,0.0,Suite,324.68,Direct,Check-Out,2024,3,Mar,2024-03,8,2597.44,0
BKG100299,City Hotel,2023-09-04,2023-10-30,2023-10-31,56,Singapore,3,0.0,Family,294.51,Direct,No-Show,2023,9,Sep,2023-09,1,294.51,0
BKG100300,Resort Hotel,2022-04-13,2022-06-15,2022-06-19,63,Germany,3,2.0,Family,296.72,Corporate,Canceled,2022,4,Apr,2022-04,4,1186.88,1
BKG100301,City Hotel,2024-05-15,2024-06-28,2024-07-01,44,Brazil,2,2.0,Standard,152.22,Corporate,Canceled,2024,5,May,2024-05,3,456.65999999999997,1
BKG100302,Resort Hotel,2023-08-01,2023-09-06,2023-09-16,36,Canada,2,1.0,Standard,217.22,Online Travel Agent,Check-Out,2023,8,Aug,2023-08,10,2172.2,0
BKG100303,Resort Hotel,2023-09-09,2023-11-04,2023-11-05,56,UK,4,0.0,Suite,156.2,Direct,Canceled,2023,9,Sep,2023-09,1,156.2,1
BKG100304,Resort Hotel,2024-05-14,2024-08-04,2024-08-05,82,USA,1,0.0,Suite,230.12,Online Travel Agent,Check-Out,2024,5,May,2024-05,1,230.12,0
BKG100305,Resort Hotel,2023-11-10,2024-02-19,2024-02-29,101,UK,1,0.0,Family,147.51,Offline Agent,Check-Out,2023,11,Nov,2023-11,10,1475.1,0
BKG100306,Resort Hotel,2022-06-28,2022-11-18,2022-11-28,143,Australia,3,0.0,Suite,253.0,Corporate,Check-Out,2022,6,Jun,2022-06,10,2530.0,0
BKG100307,City Hotel,2024-01-17,2024-01-17,2024-01-27,0,Brazil,4,0.0,Family,69.39,Online Travel Agent,Canceled,2024,1,Jan,2024-01,10,693.9,1
BKG100308,Resort Hotel,2022-05-25,2022-08-17,2022-08-19,84,USA,2,0.0,Suite,344.89,Online Travel Agent,Check-Out,2022,5,May,2022-05,2,689.78,0
