Booking_ID,Hotel_Type,Booking_Date,Checkin_Date,Checkout_Date,Lead_Time,Country,Adults,Children,Room_Type,ADR,Booking_Channel,Cancellation_Status
BKG100214,Resort Hotel,2022-11-24,2023-01-15,2023-01-21,52,UK,3,1.0,Standard,73.26,Corporate,Check-Out
BKG100215,Resort Hotel,2023-08-22,2024-01-17,2024-01-24,148,Australia,3,0.0,Deluxe,116.9,Offline Agent,Check-Out
BKG100216,City Hotel,2023-12-03,2024-02-27,2024-03-03,86,,4,1.0,Deluxe,193.64,Offline Agent,Check-Out
BKG100217,Resort Hotel,2023-07-10,2023-12-21,2023-12-22,164,India,1,0.0,Family,334.1,Direct,Canceled
BKG100218,City Hotel,2022-08-25,2022-09-11,2022-09-14,17,India,1,0.0,,206.66,Offline Agent,Check-Out
BKG100219,City Hotel,2023-06-29,2023-11-17,2023-11-24,141,Singapore,1,0.0,Suite,213.53,Online Travel Agent,Check-Out
BKG100220,Resort Hotel,2023-12-16,2024-06-05,2024-06-12,172,Germany,2,0.0,Deluxe,326.23,Corporate,Canceled
BKG100221,Resort Hotel,2022-10-01,2023-01-10,2023-01-12,101,Germany,3,1.0,Suite,193.11,Online Travel Agent,Check-Out
BKG100222,City Hotel,2024-05-28,2024-11-10,2024-11-11,166,India,1,1.0,Standard,169.99,Direct,Check-Out
BKG100223,Resort Hotel,2024-05-15,2024-09-03,2024-09-09,111,Germany,1,2.0,Family,326.55,Corporate,Check-Out
BKG100224,City Hotel,2022-03-18,2022-09-09,2022-09-14,175,India,1,0.0,Deluxe,329.34,Direct,Canceled
BKG100225,City Hotel,2023-12-31,2024-04-10,2024-04-12,101,Singapore,3,0.0,Suite,223.55,Offline Agent,Canceled
BKG100226,Resort Hotel,2022-05-24,2022-11-16,2022-11-18,176,USA,3,0.0,Suite,88.33,Offline Agent,No-Show
BKG100227,City Hotel,2022-12-01,2022-12-08,2022-12-13,7,Australia,4,1.0,Deluxe,126.16,Offline Agent,Check-Out
BKG100228,City Hotel,2023-09-26,2023-12-10,2023-12-14,75,UK,1,0.0,Family,137.71,Corporate,Check-Out
BKG100229,Resort Hotel,2022-04-04,2022-04-05,2022-04-10,1,UK,4,0.0,Standard,280.79,Direct,Check-Out
BKG100230,City Hotel,2023-07-25,2023-12-14,2023-12-23,142,Singapore,4,0.0,Standard,67.62,Corporate,Canceled
BKG100231,Resort Hotel,2022-01-13,2022-03-28,2022-04-04,74,Brazil,4,0.0,Deluxe,270.2,Offline Agent,Check-Out
BKG100232,City Hotel,2022-10-03,2022-12-19,2022-12-24,77,France,4,0.0,Family,78.35,Corporate,Check-Out
BKG100233,Resort Hotel,2022-03-20,2022-06-20,2022-06-25,92,Canada,2,1.0,Standard,232.2,Direct,Check-Out
BKG100234,City Hotel,2023-02-10,2023-05-06,2023-05-16,85,Brazil,4,0.0,Deluxe,187.66,Corporate,Check-Out
BKG100235,City Hotel,2023-12-13,2024-02-02,2024-02-10,51,France,3,0.0,Family,339.73,Direct,Check-Out
BKG100236,Resort Hotel,2022-10-15,2023-01-23,2023-01-29,100,Singapore,1,,Standard,117.94,Offline Agent,Canceled
BKG100237,Resort Hotel,2022-08-03,2022-11-23,2022-11-28,112,France,1,1.0,Deluxe,255.16,Corporate,Check-Out
BKG100238,City Hotel,2024-01-03,2024-04-20,2024-04-27,108,Brazil,1,1.0,Family,347.3,Offline Agent,Check-Out
BKG100239,City Hotel,2024-03-20,2024-06-20,2024-06-29,92,UK,1,0.0,Standard,283.0,Offline Agent,No-Show
BKG100240,Resort Hotel,2022-12-06,2023-03-26,2023-03-28,110,,1,0.0,,135.03,Offline Agent,Check-Out
BKG100241,City Hotel,2023-11-27,2024-04-25,2024-05-04,150,USA,2,0.0,Suite,349.33,Offline Agent,Canceled
BKG100242,Resort Hotel,2022-03-29,2022-04-27,2022-04-30,29,Singapore,3,0.0,Family,159.49,,Check-Out
BKG100243,Resort Hotel,2023-03-25,2023-09-19,2023-09-27,178,India,3,0.0,,147.08,Online Travel Agent,Check-Out
BKG100244,City Hotel,2022-06-18,2022-08-19,2022-08-28,62,Canada,2,2.0,Deluxe,106.44,Offline Agent,Check-Out
BKG100245,Resort Hotel,2022-07-10,2022-12-20,2022-12-27,163,Canada,4,0.0,Family,273.84,Offline Agent,Check-Out
BKG100246,Resort Hotel,2022-08-08,2022-09-29,2022-10-04,52,UAE,1,2.0,Suite,89.51,Direct,Check-Out
BKG100247,City Hotel,2022-09-26,2023-03-16,2023-03-24,171,Brazil,3,2.0,Standard,172.71,Corporate,Check-Out
BKG100248,Resort Hotel,2023-04-14,2023-09-19,2023-09-22,158,UAE,3,2.0,Standard,231.15,Direct,Check-Out
BKG100249,City Hotel,2022-07-07,2022-10-10,2022-10-13,95,Australia,4,1.0,,232.96,Offline Agent,Check-Out
BKG100250,Resort Hotel,2023-12-12,2024-05-25,2024-05-28,165,UAE,2,1.0,Family,143.76,Online Travel Agent,Canceled
BKG100251,City Hotel,2022-01-10,2022-05-14,2022-05-17,124,Australia,2,1.0,Family,339.51,Offline Agent,Canceled
BKG100252,Resort Hotel,2023-03-31,2023-08-03,2023-08-06,125,France,1,2.0,Standard,68.95,Corporate,Check-Out
BKG100253,Resort Hotel,2022-10-23,2022-12-05,2022-12-13,43,France,4,2.0,Suite,208.13,Online Travel Agent,Canceled
BKG100254,Resort Hotel,2023-03-28,2023-08-14,2023-08-18,139,France,4,0.0,Standard,273.44,Offline Agent,Check-Out
BKG100255,City Hotel,2024-06-01,2024-06-23,2024-07-01,22,Brazil,1,0.0,Family,120.86,Direct,Check-Out
BKG100256,City Hotel,2024-03-14,2024-05-05,2024-05-09,52,Brazil,1,2.0,Deluxe,161.74,Corporate,No-Show
BKG100257,Resort Hotel,2022-10-27,2023-01-09,2023-01-19,74,UK,3,2.0,Family,345.79,Online Travel Agent,No-Show
BKG100258,City Hotel,2024-06-06,2024-11-20,2024-11-23,167,Germany,2,0.0,Family,102.41,Offline Agent,Check-Out
BKG100259,Resort Hotel,2023-10-10,2023-12-17,2023-12-24,68,Australia,4,1.0,Suite,81.9,,Check-Out
BKG100260,City Hotel,2023-05-15,2023-08-06,2023-08-16,83,UAE,1,0.0,Standard,271.97,Offline Agent,Check-Out
BKG100261,City Hotel,2023-03-16,2023-05-09,2023-05-17,54,Singapore,3,0.0,Deluxe,300.22,Offline Agent,Canceled
BKG100262,Resort Hotel,2023-11-30,2023-12-12,2023-12-13,12,Canada,1,1.0,Family,64.72,Online Travel Agent,No-Show
BKG100263,City Hotel,2023-03-15,2023-05-05,2023-05-08,51,,3,0.0,,313.58,Corporate,Check-Out
BKG100264,Resort Hotel,2023-11-12,2024-04-26,2024-04-29,166,Australia,1,1.0,Standard,241.43,Online Travel Agent,Check-Out
BKG100265,Resort Hotel,2023-05-04,2023-05-23,2023-05-26,19,India,2,2.0,Suite,257.19,Online Travel Agent,No-Show
BKG100266,Resort Hotel,2023-03-09,2023-09-02,2023-09-05,177,USA,4,0.0,,126.39,Corporate,Check-Out
BKG100267,Resort Hotel,2022-11-03,2022-12-08,2022-12-15,35,Brazil,2,0.0,Deluxe,79.84,,Check-Out
BKG100268,Resort Hotel,2022-08-07,2023-01-14,2023-01-17,160,USA,4,2.0,Standard,259.1,Direct,Canceled
BKG100269,Resort Hotel,2023-08-27,2023-12-03,2023-12-09,98,France,4,0.0,Standard,289.41,Direct,Check-Out
BKG100270,Resort Hotel,2023-09-07,2024-02-09,2024-02-14,155,Australia,1,0.0,Suite,119.58,Online Travel Agent,Canceled
BKG100271,Resort Hotel,2024-03-23,2024-05-23,2024-05-31,61,Singapore,4,0.0,Standard,129.91,Corporate,Canceled
BKG100272,Resort Hotel,2022-05-16,2022-08-23,2022-09-02,99,Canada,4,0.0,Standard,218.44,Online Travel Agent,Check-Out
BKG100273,City Hotel,2022-01-15,2022-03-23,2022-03-27,67,Singapore,1,0.0,Suite,335.12,Offline Agent,Check-Out
BKG100274,Resort Hotel,2023-02-16,2023-03-09,2023-03-18,21,Singapore,2,0.0,Deluxe,84.24,Direct,Check-Out
BKG100275,Resort Hotel,2023-02-05,2023-07-05,2023-07-07,150,India,3,,Deluxe,271.69,Online Travel Agent,Canceled
BKG100276,Resort Hotel,2022-04-29,2022-08-23,2022-09-02,116,USA,1,0.0,Standard,253.16,Direct,Canceled
BKG100277,City Hotel,2022-06-17,2022-10-22,2022-10-28,127,USA,3,0.0,,167.84,Corporate,Canceled
BKG100278,City Hotel,2022-10-06,2023-02-17,2023-02-19,134,Canada,3,,Suite,241.98,,Check-Out
BKG100279,Resort Hotel,2023-08-04,2023-09-15,2023-09-21,42,Germany,2,0.0,Standard,284.27,Online Travel Agent,Canceled
BKG100280,Resort Hotel,2022-01-13,2022-03-16,2022-03-17,62,UK,4,0.0,Standard,171.06,Offline Agent,Check-Out
BKG100281,Resort Hotel,2022-09-12,2022-12-27,2023-01-02,106,Singapore,3,0.0,Standard,225.75,Direct,Check-Out
BKG100282,City Hotel,2023-06-13,2023-06-24,2023-07-01,11,UAE,1,1.0,Standard,311.15,Offline Agent,Check-Out
BKG100283,City Hotel,2022-07-25,2022-10-07,2022-10-17,74,Brazil,3,2.0,Family,130.35,Direct,Canceled
BKG100284,City Hotel,2023-07-14,2023-09-14,2023-09-17,62,India,1,1.0,Suite,66.93,Online Travel Agent,Canceled
BKG100285,City Hotel,2023-01-21,2023-04-09,2023-04-11,78,Canada,2,2.0,Standard,345.1,Direct,Canceled
BKG100286,Resort Hotel,2022-04-06,2022-04-17,2022-04-21,11,Brazil,4,0.0,Standard,192.95,Direct,Check-Out
BKG100287,Resort Hotel,2023-02-08,2023-02-27,2023-03-09,19,Germany,1,1.0,Suite,252.11,Corporate,Canceled
BKG100288,Resort Hotel,2024-03-31,2024-07-09,2024-07-15,100,Germany,3,1.0,Deluxe,138.87,Online Travel Agent,Check-Out
BKG100289,City Hotel,2022-06-18,2022-10-11,2022-10-19,115,Germany,3,1.0,Family,95.01,Corporate,Check-Out
BKG100290,Resort Hotel,2024-05-22,2024-06-21,2024-06-23,30,Germany,2,0.0,Suite,299.65,Direct,Check-Out
BKG100291,Resort Hotel,2022-09-12,2022-12-12,2022-12-19,91,India,1,0.0,Family,135.45,,Check-Out
BKG100292,Resort Hotel,2023-07-18,2023-09-19,2023-09-21,63,USA,4,0.0,Standard,293.13,Online Travel Agent,Canceled
BKG100293,Resort Hotel,2022-08-16,2022-09-18,2022-09-22,33,Brazil,4,,,259.02,Online Travel Agent,Check-Out
BKG100294,City Hotel,2022-03-08,2022-04-27,2022-05-05,50,USA,2,,Standard,322.47,Offline Agent,Check-Out
BKG100295,City Hotel,2023-08-11,2023-11-29,2023-12-06,110,UK,4,0.0,Suite,170.99,Direct,Canceled
BKG100296,Resort Hotel,2022-10-09,2022-12-19,2022-12-27,71,France,2,0.0,Family,238.09,Offline Agent,Canceled
BKG100297,Resort Hotel,2023-05-06,2023-05-21,2023-05-23,15,Singapore,3,1.0,Deluxe,99.8,Online Travel Agent,No-Show
BKG100298,City Hotel,2024-03-11,2024-06-10,2024-06-18,91,Australia,4,0.0,Suite,324.68,Direct,Check-Out
BKG100299,City Hotel,2023-09-04,2023-10-30,2023-10-31,56,Singapore,3,0.0,,294.51,Direct,No-Show
BKG100300,Resort Hotel,2022-04-13,2022-06-15,2022-06-19,63,Germany,3,2.0,Family,296.72,Corporate,Canceled
BKG100301,City Hotel,2024-05-15,2024-06-28,2024-07-01,44,Brazil,2,2.0,Standard,152.22,Corporate,Canceled
BKG100302,Resort Hotel,2023-08-01,2023-09-06,2023-09-16,36,Canada,2,1.0,Standard,217.22,Online Travel Agent,Check-Out
BKG100303,Resort Hotel,2023-09-09,2023-11-04,2023-11-05,56,UK,4,,Suite,156.2,Direct,Canceled
BKG100304,Resort Hotel,2024-05-14,2024-08-04,2024-08-05,82,USA,1,0.0,Suite,230.12,Online Travel Agent,Check-Out
BKG100305,Resort Hotel,2023-11-10,2024-02-19,2024-02-29,101,UK,1,0.0,Family,147.51,Offline Agent,Check-Out
BKG100306,Resort Hotel,2022-06-28,2022-11-18,2022-11-28,143,Australia,3,0.0,Suite,253.0,Corporate,Check-Out
BKG100307,City Hotel,2024-01-17,2024-01-17,2024-01-27,0,Brazil,4,,,69.39,Online Travel Agent,Canceled
BKG100308,Resort Hotel,2022-05-25,2022-08-17,2022-08-19,84,USA,2,,Suite,344.89,,Check-Out
BKG100309,Resort Hotel,2022-08-03,2022-10-05,2022-10-07,63,India,3,,Family,288.24,Offline Agent,Canceled
BKG100310,Resort Hotel,2022-06-20,2022-10-03,2022-10-11,105,Canada,4,,Deluxe,218.35,Direct,Check-Out
BKG100311,Resort Hotel,2024-03-29,2024-04-06,2024-04-11,8,USA,1,0.0,Suite,135.73,Direct,Canceled
BKG100312,City Hotel,2022-06-14,2022-07-03,2022-07-12,19,India,1,0.0,Family,232.27,Direct,Check-Out
BKG100313,Resort Hotel,2023-03-21,2023-04-30,2023-05-01,40,,1,0.0,Suite,119.61,Corporate,Check-Out
BKG100314,Resort Hotel,2022-04-09,2022-04-21,2022-04-28,12,Australia,4,0.0,Standard,75.81,Corporate,Canceled
BKG100315,Resort Hotel,2023-10-03,2024-03-04,2024-03-12,153,France,2,0.0,Standard,67.46,,Canceled
BKG100316,City Hotel,2022-11-12,2023-02-21,2023-03-01,101,UK,4,0.0,Suite,86.43,Offline Agent,Check-Out
BKG100317,City Hotel,2023-04-02,2023-04-13,2023-04-18,11,Brazil,4,1.0,,136.39,Direct,Canceled
BKG100318,Resort Hotel,2023-11-15,2023-12-09,2023-12-11,24,Singapore,3,2.0,Standard,180.06,Offline Agent,Canceled
BKG100319,City Hotel,2023-03-05,2023-07-20,2023-07-28,137,India,2,,Deluxe,146.67,Online Travel Agent,Canceled
BKG100320,City Hotel,2023-04-05,2023-05-19,2023-05-22,44,USA,2,,Family,96.59,Direct,No-Show
BKG100321,Resort Hotel,2023-10-05,2023-11-11,2023-11-21,37,USA,3,0.0,Family,324.13,Offline Agent,Check-Out
BKG100322,City Hotel,2024-05-27,2024-08-05,2024-08-14,70,USA,4,0.0,Family,288.1,Direct,Check-Out
BKG100323,City Hotel,2023-08-26,2024-01-22,2024-01-24,149,Singapore,1,2.0,Suite,286.07,Offline Agent,Check-Out
BKG100324,City Hotel,2023-11-02,2024-03-05,2024-03-15,124,UK,4,0.0,Family,109.94,,Check-Out
BKG100325,City Hotel,2024-06-19,2024-09-11,2024-09-15,84,India,1,1.0,Suite,327.04,Corporate,Check-Out
BKG100326,City Hotel,2024-05-13,2024-09-15,2024-09-17,125,UAE,2,0.0,Suite,147.14,Offline Agent,Check-Out
BKG100327,City Hotel,2022-04-02,2022-05-20,2022-05-28,48,India,2,1.0,Deluxe,274.87,Online Travel Agent,Check-Out
BKG100328,Resort Hotel,2023-06-03,2023-09-14,2023-09-17,103,India,1,0.0,Deluxe,115.9,,Check-Out
BKG100329,City Hotel,2023-01-05,2023-07-04,2023-07-08,180,USA,3,0.0,Standard,298.82,Direct,Check-Out
BKG100330,City Hotel,2023-09-01,2023-12-24,2023-12-27,114,UK,4,2.0,Suite,219.89,Online Travel Agent,Check-Out
BKG100331,Resort Hotel,2023-01-31,2023-02-12,2023-02-15,12,France,2,0.0,Family,247.74,Online Travel Agent,Canceled
BKG100332,Resort Hotel,2024-02-25,2024-08-17,2024-08-18,174,Germany,4,0.0,Suite,247.74,Corporate,Canceled
BKG100333,City Hotel,2023-12-28,2024-06-09,2024-06-14,164,France,4,1.0,Deluxe,306.96,Offline Agent,Check-Out
BKG100334,City Hotel,2023-06-18,2023-11-24,2023-12-01,159,Singapore,1,0.0,Suite,208.34,Corporate,Check-Out
BKG100335,City Hotel,2023-05-09,2023-05-25,2023-05-31,16,France,3,0.0,,309.83,Direct,Check-Out
BKG100336,Resort Hotel,2022-09-04,2022-09-18,2022-09-28,14,Canada,4,,Suite,257.42,Corporate,Canceled
BKG100337,Resort Hotel,2023-02-19,2023-05-29,2023-05-30,99,Singapore,2,,Family,270.7,Corporate,Check-Out
BKG100338,Resort Hotel,2024-05-15,2024-06-27,2024-07-06,43,France,2,0.0,Deluxe,88.3,Corporate,Check-Out
BKG100339,City Hotel,2022-08-16,2022-11-14,2022-11-18,90,UAE,3,1.0,Suite,288.55,Corporate,Check-Out
BKG100340,Resort Hotel,2022-05-01,2022-08-29,2022-08-30,120,Australia,1,1.0,,317.93,Offline Agent,Check-Out
BKG100341,City Hotel,2024-05-24,2024-07-01,2024-07-04,38,UK,2,0.0,Suite,178.67,,Canceled
BKG100342,City Hotel,2023-05-15,2023-08-08,2023-08-11,85,Germany,3,0.0,Deluxe,61.37,Direct,Check-Out
BKG100343,City Hotel,2024-02-21,2024-03-14,2024-03-17,22,Australia,4,1.0,Standard,176.98,Online Travel Agent,Check-Out
BKG100344,Resort Hotel,2024-01-19,2024-04-23,2024-04-24,95,Germany,3,2.0,Deluxe,115.27,Corporate,Check-Out
BKG100345,Resort Hotel,2022-04-16,2022-07-23,2022-08-01,98,France,3,0.0,Suite,78.93,Offline Agent,Canceled
BKG100346,City Hotel,2023-09-03,2024-01-15,2024-01-21,134,,4,0.0,Deluxe,159.39,Direct,Canceled
BKG100347,Resort Hotel,2024-04-11,2024-07-23,2024-07-24,103,Germany,2,0.0,Standard,270.88,Direct,Check-Out
BKG100348,Resort Hotel,2023-12-30,2024-06-13,2024-06-14,166,,4,0.0,Standard,283.66,Online Travel Agent,Check-Out
BKG100349,City Hotel,2022-01-21,2022-02-02,2022-02-04,12,Canada,4,1.0,Deluxe,170.27,Direct,Check-Out
BKG100350,City Hotel,2023-10-08,2023-10-10,2023-10-15,2,Brazil,4,0.0,Deluxe,252.12,Offline Agent,Canceled
BKG100351,Resort Hotel,2022-04-18,2022-08-26,2022-09-05,130,,1,0.0,Deluxe,93.06,Direct,Canceled
BKG100352,Resort Hotel,2024-05-01,2024-09-11,2024-09-15,133,Singapore,3,1.0,Family,145.65,Direct,Check-Out
BKG100353,Resort Hotel,2023-05-08,2023-07-31,2023-08-04,84,Brazil,1,0.0,Family,254.77,Direct,Canceled
BKG100354,City Hotel,2024-03-09,2024-07-17,2024-07-19,130,France,1,0.0,Suite,246.86,Offline Agent,Check-Out
BKG100355,City Hotel,2024-04-12,2024-05-26,2024-05-27,44,Australia,3,,Standard,292.46,,Canceled
BKG100356,City Hotel,2022-02-16,2022-02-18,2022-02-21,2,Brazil,2,0.0,Suite,163.68,Online Travel Agent,Check-Out
BKG100357,City Hotel,2022-12-17,2023-02-01,2023-02-03,46,Australia,4,1.0,Family,339.07,Offline Agent,Check-Out
BKG100358,Resort Hotel,2024-03-27,2024-05-08,2024-05-10,42,USA,2,0.0,Family,344.66,,Canceled
BKG100359,Resort Hotel,2023-11-26,2024-03-17,2024-03-20,112,Canada,4,0.0,Family,237.29,Online Travel Agent,Canceled
BKG100360,Resort Hotel,2023-03-28,2023-04-08,2023-04-10,11,UAE,3,0.0,Standard,63.58,Offline Agent,Check-Out
BKG100361,Resort Hotel,2022-09-12,2023-01-13,2023-01-19,123,India,4,,Deluxe,303.32,Offline Agent,Canceled
BKG100362,City Hotel,2024-06-09,2024-07-21,2024-07-23,42,India,4,0.0,Deluxe,129.86,Offline Agent,Check-Out
BKG100363,City Hotel,2022-08-29,2022-09-18,2022-09-26,20,Canada,4,2.0,Suite,189.95,Online Travel Agent,No-Show
BKG100364,Resort Hotel,2024-02-03,2024-07-19,2024-07-20,167,USA,1,1.0,Suite,179.58,Direct,Check-Out
BKG100365,City Hotel,2023-04-13,2023-07-09,2023-07-15,87,Singapore,1,0.0,Family,304.85,Corporate,Canceled
BKG100366,City Hotel,2022-04-27,2022-05-21,2022-05-25,24,,1,,Suite,162.99,Online Travel Agent,Check-Out
BKG100367,Resort Hotel,2022-06-18,2022-10-22,2022-10-25,126,Germany,4,0.0,Standard,133.74,Offline Agent,Check-Out
BKG100368,Resort Hotel,2024-04-24,2024-06-11,2024-06-17,48,Canada,1,1.0,Family,73.49,Direct,No-Show
BKG100369,Resort Hotel,2022-01-05,2022-05-20,2022-05-21,135,Brazil,4,2.0,Deluxe,200.05,Direct,Check-Out
BKG100370,City Hotel,2023-11-05,2024-04-06,2024-04-16,153,Brazil,3,2.0,Deluxe,315.6,,Check-Out
BKG100371,City Hotel,2022-12-18,2023-03-03,2023-03-11,75,Singapore,2,0.0,Suite,179.7,,Check-Out
BKG100372,City Hotel,2023-10-02,2023-12-15,2023-12-21,74,USA,2,0.0,Suite,206.13,Offline Agent,Check-Out
BKG100373,Resort Hotel,2023-11-15,2024-02-29,2024-03-09,106,India,3,1.0,Family,294.41,Direct,Check-Out
BKG100374,Resort Hotel,2022-02-27,2022-04-19,2022-04-24,51,India,2,0.0,Suite,258.18,Direct,Canceled
BKG100375,Resort Hotel,2022-02-03,2022-05-05,2022-05-13,91,Singapore,1,2.0,,311.73,Direct,Check-Out
BKG100376,City Hotel,2024-03-26,2024-09-20,2024-09-25,178,Singapore,1,1.0,Standard,172.39,Online Travel Agent,Canceled
BKG100377,Resort Hotel,2022-07-27,2023-01-01,2023-01-09,158,Germany,2,0.0,Suite,278.98,Offline Agent,Check-Out
BKG100378,Resort Hotel,2023-12-01,2023-12-20,2023-12-23,19,Australia,2,2.0,Suite,94.61,,Check-Out
BKG100379,Resort Hotel,2023-08-22,2023-10-26,2023-10-27,65,India,3,1.0,,265.81,Corporate,Check-Out
BKG100380,City Hotel,2024-03-03,2024-08-10,2024-08-20,160,,3,,Suite,289.07,Direct,No-Show
BKG100381,City Hotel,2023-06-18,2023-07-05,2023-07-14,17,USA,2,1.0,Suite,217.49,Direct,Canceled
BKG100382,City Hotel,2023-11-11,2024-02-03,2024-02-09,84,Singapore,3,0.0,Standard,123.35,Online Travel Agent,Check-Out
BKG100383,City Hotel,2023-04-02,2023-06-02,2023-06-12,61,Australia,2,0.0,Standard,257.94,Offline Agent,Check-Out
BKG100384,City Hotel,2024-01-12,2024-03-24,2024-03-25,72,Canada,3,2.0,Standard,292.82,Corporate,Canceled
BKG100385,Resort Hotel,2022-07-17,2022-10-07,2022-10-16,82,USA,1,0.0,Deluxe,108.54,Direct,Canceled
BKG100386,Resort Hotel,2023-03-11,2023-04-06,2023-04-10,26,India,4,0.0,Family,276.6,Corporate,Check-Out
BKG100387,Resort Hotel,2022-03-17,2022-03-30,2022-04-02,13,France,3,2.0,Family,80.43,Offline Agent,Check-Out
BKG100388,Resort Hotel,2023-02-19,2023-06-09,2023-06-15,110,,1,1.0,Standard,255.26,Online Travel Agent,Canceled
BKG100389,City Hotel,2022-03-16,2022-06-15,2022-06-24,91,Brazil,1,0.0,Standard,288.2,Corporate,Canceled
BKG100390,Resort Hotel,2023-03-25,2023-06-30,2023-07-07,97,UK,1,1.0,Family,105.33,Corporate,No-Show
BKG100391,Resort Hotel,2022-05-28,2022-08-12,2022-08-18,76,USA,1,2.0,Standard,313.68,Online Travel Agent,Check-Out
BKG100392,City Hotel,2023-02-08,2023-06-25,2023-07-04,137,Germany,1,0.0,,120.92,Direct,Check-Out
BKG100393,Resort Hotel,2022-08-15,2023-01-19,2023-01-24,157,Singapore,2,0.0,Family,112.59,Online Travel Agent,Check-Out
BKG100394,City Hotel,2022-03-10,2022-05-13,2022-05-15,64,UAE,2,2.0,Deluxe,201.29,Direct,Check-Out
BKG100395,City Hotel,2023-09-27,2023-10-14,2023-10-18,17,Brazil,3,1.0,Deluxe,190.69,Corporate,Canceled
BKG100396,City Hotel,2023-03-15,2023-04-27,2023-04-28,43,France,3,0.0,Suite,287.84,Direct,Check-Out
BKG100397,City Hotel,2022-12-06,2023-04-07,2023-04-15,122,Singapore,4,,,284.68,Direct,Check-Out
BKG100398,Resort Hotel,2022-03-25,2022-06-04,2022-06-07,71,USA,2,0.0,Standard,272.73,Online Travel Agent,Canceled
BKG100399,City Hotel,2023-08-16,2023-11-27,2023-12-07,103,UK,2,,Suite,219.96,Offline Agent,Check-Out
BKG100400,Resort Hotel,2024-03-01,2024-07-29,2024-08-03,150,Australia,2,1.0,Suite,205.33,Online Travel Agent,Check-Out
BKG100401,Resort Hotel,2024-05-18,2024-10-22,2024-10-25,157,,2,1.0,Suite,106.17,Online Travel Agent,Check-Out
BKG100402,Resort Hotel,2023-05-15,2023-07-13,2023-07-15,59,Singapore,3,0.0,Suite,127.87,Offline Agent,Check-Out
BKG100403,City Hotel,2023-04-11,2023-04-22,2023-04-23,11,France,3,0.0,Deluxe,264.08,Offline Agent,Check-Out
BKG100404,Resort Hotel,2023-01-10,2023-06-09,2023-06-11,150,Singapore,3,1.0,Family,342.08,Corporate,Canceled
BKG100405,City Hotel,2022-12-20,2023-04-23,2023-05-01,124,UK,1,2.0,Deluxe,315.79,Online Travel Agent,Check-Out
BKG100406,Resort Hotel,2022-10-15,2022-12-08,2022-12-11,54,Germany,2,0.0,Family,165.04,Corporate,Canceled
BKG100407,City Hotel,2023-05-09,2023-10-28,2023-11-05,172,India,4,0.0,Deluxe,231.33,Online Travel Agent,Check-Out
BKG100408,Resort Hotel,2023-08-30,2023-10-10,2023-10-13,41,France,1,2.0,,102.59,Offline Agent,Check-Out
BKG100409,City Hotel,2023-08-01,2024-01-11,2024-01-12,163,Canada,3,0.0,Deluxe,122.81,Direct,Canceled
BKG100410,City Hotel,2023-09-08,2023-10-14,2023-10-24,36,UK,2,2.0,Suite,251.3,,Check-Out
BKG100411,Resort Hotel,2022-03-12,2022-05-09,2022-05-16,58,Singapore,4,0.0,Family,91.49,Direct,Check-Out
BKG100412,Resort Hotel,2022-07-01,2022-10-30,2022-11-09,121,USA,1,2.0,Family,205.97,Direct,Canceled
BKG100413,City Hotel,2023-07-07,2023-07-07,2023-07-14,0,Germany,4,0.0,Family,313.7,Offline Agent,Check-Out
BKG100414,City Hotel,2024-04-03,2024-09-28,2024-10-08,178,,1,1.0,Standard,98.83,Corporate,Check-Out
BKG100415,Resort Hotel,2023-07-11,2023-10-23,2023-10-28,104,Brazil,2,,Standard,265.65,Online Travel Agent,Check-Out
BKG100416,City Hotel,2022-07-30,2023-01-22,2023-01-28,176,,4,0.0,Suite,90.91,Corporate,Canceled
BKG100417,City Hotel,2023-03-10,2023-08-01,2023-08-07,144,Singapore,3,1.0,Family,278.94,Direct,Check-Out
BKG100418,City Hotel,2023-07-23,2023-11-23,2023-11-28,123,UK,3,2.0,Standard,159.86,,Check-Out
BKG100419,City Hotel,2023-12-18,2024-01-28,2024-01-30,41,Singapore,2,,Standard,176.16,Direct,Check-Out
BKG100420,City Hotel,2023-10-14,2023-10-15,2023-10-17,1,USA,2,,Standard,328.5,Corporate,Check-Out
BKG100421,City Hotel,2022-03-23,2022-08-25,2022-08-26,155,Brazil,4,1.0,Standard,238.05,Direct,Check-Out
BKG100422,Resort Hotel,2023-03-26,2023-03-28,2023-04-01,2,Brazil,3,0.0,Deluxe,69.75,Online Travel Agent,Check-Out
BKG100423,City Hotel,2023-11-02,2023-11-02,2023-11-05,0,Australia,1,0.0,,286.11,Direct,Check-Out
BKG100424,City Hotel,2024-01-25,2024-07-23,2024-07-25,180,UAE,1,2.0,Suite,142.5,Direct,Check-Out
BKG100425,Resort Hotel,2022-07-19,2022-11-12,2022-11-19,116,Singapore,1,0.0,Standard,110.76,Corporate,Check-Out
BKG100426,City Hotel,2022-04-30,2022-09-08,2022-09-13,131,Germany,3,1.0,Suite,340.16,Offline Agent,Check-Out
