Transaction ID,Customer ID,Transaction Date,Transaction Amount,Transaction Type,Merchant Category,Location,Device Used,Fraud Flag
T100323,C1152,2024-08-18,4271.02,POS,Utilities,Pune,POS Terminal,No
T100324,C2130,2024-11-23,19119.87,ATM,Restaurant,Bangalore,ATM Machine,No
T100325,C1114,2025-03-01,36947.27,Online,Utilities,Bangalore,Desktop,No
T100326,C1661,2025-04-23,11309.9,ATM,Travel,Pune,ATM Machine,No
T100327,C2063,2025-04-03,9214.64,POS,Electronics,Chennai,POS Terminal,No
T100328,C2129,2024-05-20,21096.08,Online,Fuel,Lucknow,Tablet,No
T100329,C1346,2024-10-30,5330.75,ATM,Restaurant,Bangalore,ATM Machine,No
T100330,C1692,2025-03-07,7441.47,ATM,Grocery,Mumbai,ATM Machine,No
T100331,C2182,2024-05-15,15278.0,ATM,Travel,Lucknow,ATM Machine,No
T100332,C1063,2024-09-11,780.67,ATM,Utilities,Chennai,ATM Machine,No
T100333,C1619,2024-09-04,5980.42,Online,Healthcare,Chennai,Desktop,No
T100334,C1123,2024-03-21,785.44,POS,Healthcare,Ahmedabad,POS Terminal,No
T100335,C1697,2024-11-06,2228.29,Online,Entertainment,Pune,Tablet,No
T100336,C1708,2025-05-14,12846.36,POS,Restaurant,Pune,POS Terminal,No
T100337,C1218,2024-06-12,35242.16,Online,Fashion,Delhi,Desktop,No
T100338,C1289,2024-02-19,23813.86,Online,Fuel,Kolkata,Tablet,No
T100339,C1328,2025-02-20,1557.73,POS,E-commerce,Pune,POS Terminal,No
T100340,C1327,2024-09-12,10086.51,ATM,Fashion,Ahmedabad,ATM Machine,No
T100341,C2019,2024-01-12,23778.89,Online,Healthcare,Jaipur,Desktop,No
T100342,C1441,2024-10-25,2680.71,POS,Grocery,Mumbai,POS Terminal,No
T100343,C1964,2024-05-26,8960.11,ATM,Grocery,Delhi,ATM Machine,No
T100344,C1542,2025-01-07,6037.72,POS,Healthcare,Pune,POS Terminal,No
T100345,C1105,2024-10-18,12509.08,ATM,Travel,Pune,ATM Machine,No
T100346,C1151,2024-07-16,12884.33,ATM,Fashion,Jaipur,ATM Machine,No
T100347,C1244,2024-03-06,2456.14,Online,Healthcare,Pune,Desktop,No
T100348,C1749,2025-01-21,18855.71,Online,Travel,Lucknow,Tablet,No
T100349,C1083,2024-01-24,31367.82,Online,Restaurant,Pune,Desktop,No
T100350,C1306,2024-11-06,10311.16,ATM,Restaurant,Pune,ATM Machine,No
T100351,C1653,2024-03-24,12861.7,POS,E-commerce,Chennai,POS Terminal,No
T100352,C2039,2025-02-28,13344.53,ATM,Utilities,Ahmedabad,ATM Machine,No
T100353,C1614,2024-08-31,8314.13,Online,Entertainment,Pune,Tablet,No
T100354,C1854,2024-10-25,1151.47,POS,Grocery,Lucknow,POS Terminal,No
T100355,C2185,2024-10-22,32192.48,Online,Grocery,Lucknow,Desktop,No
T100356,C1779,2024-03-16,1016.97,ATM,Travel,Mumbai,ATM Machine,No
T100357,C1226,2024-04-07,29371.62,Online,Fashion,Pune,Desktop,No
T100358,C1418,2024-07-29,18834.49,ATM,E-commerce,Ahmedabad,ATM Machine,No
T100359,C1128,2024-12-27,28858.61,Online,Utilities,Hyderabad,Tablet,No
T100360,C1980,2024-09-26,5883.73,POS,Entertainment,Bangalore,POS Terminal,No
T100361,C2092,2024-06-24,13044.12,ATM,Entertainment,Chennai,ATM Machine,No
T100362,C1394,2025-05-05,23020.99,Online,Fuel,Jaipur,Desktop,No
T100363,C1610,2025-01-29,8229.69,POS,Travel,Ahmedabad,POS Terminal,No
T100364,C1715,2024-10-13,18858.56,ATM,Fuel,Chennai,ATM Machine,No
T100365,C2113,2024-07-13,5852.93,POS,Entertainment,Bangalore,POS Terminal,No
T100366,C1590,2025-05-04,19243.22,ATM,Electronics,Pune,ATM Machine,No
T100367,C1526,2025-01-17,13589.72,POS,Travel,Hyderabad,POS Terminal,No
T100368,C1556,2025-04-22,4317.93,ATM,Fuel,Bangalore,ATM Machine,No
T100369,C1491,2024-05-04,3654.19,Online,Utilities,Hyderabad,Tablet,No
T100370,C1206,2024-07-30,1601.59,POS,Fashion,Delhi,POS Terminal,No
T100371,C1282,2024-01-03,855.33,ATM,Restaurant,Kolkata,ATM Machine,No
T100372,C1975,2024-09-01,2341.64,ATM,Travel,Chennai,ATM Machine,No
T100373,C1122,2025-04-09,34213.74,Online,E-commerce,Hyderabad,Tablet,No
T100374,C1077,2025-04-12,3745.19,Online,Healthcare,Bangalore,Mobile,No
T100375,C1814,2025-02-07,4852.74,POS,Restaurant,Chennai,POS Terminal,No
T100376,C1019,2024-06-01,16975.07,ATM,E-commerce,Delhi,ATM Machine,No
T100377,C1687,2024-05-25,446.75,POS,Utilities,Jaipur,POS Terminal,No
T100378,C1275,2025-03-11,16382.14,ATM,Fashion,Chennai,ATM Machine,No
T100379,C1231,2024-06-18,14236.37,Online,Fashion,Chennai,Tablet,No
T100380,C1691,2025-02-08,1860.66,POS,E-commerce,Hyderabad,POS Terminal,No
T100381,C1831,2025-02-27,10481.38,POS,Utilities,Pune,POS Terminal,No
T100382,C1196,2024-04-04,31521.35,Online,Fashion,Pune,Mobile,Yes
T100383,C1786,2024-04-30,13174.33,POS,Fuel,Pune,POS Terminal,No
T100384,C2174,2024-01-06,11052.56,POS,Entertainment,Hyderabad,POS Terminal,No
T100385,C1243,2024-08-26,12071.87,POS,Restaurant,Kolkata,POS Terminal,No
T100386,C1637,2024-12-19,14245.32,Online,Fuel,Pune,Tablet,No
T100387,C1274,2024-09-01,9036.49,Online,Fashion,Lucknow,Desktop,No
T100388,C2125,2025-04-12,11284.16,POS,Utilities,Hyderabad,POS Terminal,No
T100389,C1168,2024-09-26,12121.84,POS,Utilities,Pune,POS Terminal,No
T100390,C2156,2024-02-27,49527.16,Online,Utilities,Jaipur,Mobile,No
T100391,C1307,2024-03-25,6248.0,POS,Utilities,Ahmedabad,POS Terminal,No
T100392,C1421,2025-01-02,7754.35,ATM,Fashion,Delhi,ATM Machine,No
T100393,C1913,2025-02-18,38865.37,Online,Fashion,Bangalore,Tablet,No
T100394,C2155,2024-01-30,7145.67,ATM,Fashion,Chennai,ATM Machine,No
T100395,C1811,2024-05-10,46551.71,Online,Travel,Lucknow,Mobile,No
T100396,C1706,2024-12-24,42948.96,Online,Utilities,Mumbai,Mobile,No
T100397,C1967,2024-01-17,6492.01,POS,Healthcare,Bangalore,POS Terminal,No
T100398,C1861,2024-07-10,11287.98,POS,Fashion,Kolkata,POS Terminal,No
T100399,C2105,2024-03-09,15213.59,ATM,Entertainment,Delhi,ATM Machine,No
T100400,C2101,2024-07-20,2510.92,ATM,Restaurant,Hyderabad,ATM Machine,No
T100401,C1047,2025-05-15,13548.04,POS,Fashion,Jaipur,POS Terminal,No
T100402,C1777,2025-02-25,25361.57,Online,Travel,Ahmedabad,Desktop,No
T100403,C1387,2025-04-24,16615.92,ATM,Electronics,Mumbai,ATM Machine,No
T100404,C1859,2024-11-10,16138.47,Online,Travel,Hyderabad,Mobile,No
T100405,C1069,2024-08-16,17962.7,ATM,Grocery,Hyderabad,ATM Machine,No
T100406,C1824,2024-08-12,19582.24,Online,Utilities,Hyderabad,Mobile,No
T100407,C1593,2024-04-29,711.33,ATM,E-commerce,Pune,ATM Machine,No
T100408,C1657,2024-05-01,13590.19,POS,Restaurant,Jaipur,POS Terminal,No
T100409,C1616,2024-05-20,4746.08,Online,Utilities,Lucknow,Tablet,No
T100410,C1875,2024-10-11,4857.77,POS,Grocery,Pune,POS Terminal,No
T100411,C1781,2025-02-06,19026.21,ATM,Entertainment,Kolkata,ATM Machine,No
T100412,C1615,2024-07-11,47540.24,Online,Utilities,Ahmedabad,Mobile,No
T100413,C1616,2025-03-15,11682.04,ATM,Restaurant,Ahmedabad,ATM Machine,No
T100414,C2152,2024-07-30,9514.37,POS,Utilities,Jaipur,POS Terminal,No
T100415,C1498,2024-05-10,22532.59,Online,Entertainment,Delhi,Desktop,No
T100416,C1190,2024-10-01,6217.61,ATM,Travel,Mumbai,ATM Machine,No
T100417,C1081,2025-03-23,16567.49,Online,Travel,Lucknow,Tablet,No
T100418,C1445,2024-09-02,33691.42,Online,Entertainment,Chennai,Mobile,No
T100419,C1390,2025-05-07,15171.3,ATM,Electronics,Ahmedabad,ATM Machine,No
T100420,C1419,2024-07-22,39620.64,Online,Utilities,Pune,Desktop,No
T100421,C2093,2024-11-28,11865.31,POS,Fuel,Chennai,POS Terminal,No
T100422,C2019,2024-08-26,4742.06,Online,Fashion,Pune,Mobile,No
T100423,C1848,2024-01-24,10141.2,ATM,Travel,Bangalore,ATM Machine,Yes
T100424,C2134,2025-04-23,1622.4,ATM,E-commerce,Kolkata,ATM Machine,No
T100425,C1402,2024-06-17,27566.54,Online,Healthcare,Lucknow,Mobile,No
T100426,C1692,2024-05-11,6678.8,POS,Fashion,Ahmedabad,POS Terminal,No
T100427,C1722,2024-03-27,44407.67,Online,Utilities,Ahmedabad,Mobile,No
T100428,C2111,2024-11-24,17675.57,Online,Utilities,Mumbai,Mobile,No
T100429,C1100,2025-01-26,6029.94,Online,Healthcare,Bangalore,Tablet,No
T100430,C1310,2024-01-05,7320.99,Online,Utilities,Ahmedabad,Desktop,No
T100431,C1990,2024-12-03,11446.51,POS,Grocery,Mumbai,POS Terminal,No
T100432,C1843,2024-01-07,30987.26,Online,Utilities,Chennai,Tablet,No
T100433,C1036,2024-09-14,2471.89,ATM,Healthcare,Bangalore,ATM Machine,No
T100434,C1198,2024-09-25,4388.52,Online,Travel,Hyderabad,Tablet,No
T100435,C1726,2024-05-16,10544.44,POS,Electronics,Pune,POS Terminal,No
T100436,C1941,2024-10-16,3823.6,Online,Travel,Chennai,Tablet,No
T100437,C1166,2024-11-30,16526.27,ATM,Grocery,Delhi,ATM Machine,No
T100438,C1773,2024-10-09,10623.01,POS,Grocery,Mumbai,POS Terminal,No
T100439,C1170,2024-09-12,1312.1,POS,Entertainment,Lucknow,POS Terminal,No
T100440,C1196,2025-04-03,2154.34,ATM,Grocery,Hyderabad,ATM Machine,No
T100441,C2161,2024-08-31,14800.93,POS,Grocery,Delhi,POS Terminal,No
T100442,C1575,2025-04-05,7798.28,ATM,E-commerce,Mumbai,ATM Machine,No
T100443,C1645,2024-01-09,18657.98,Online,E-commerce,Bangalore,Tablet,No
T100444,C1158,2024-06-02,40677.42,Online,E-commerce,Hyderabad,Tablet,No
T100445,C1797,2024-12-12,18971.35,ATM,Entertainment,Kolkata,ATM Machine,No
T100446,C1287,2025-02-08,19727.02,ATM,Electronics,Jaipur,ATM Machine,No
T100447,C1709,2024-01-28,37718.23,Online,Healthcare,Hyderabad,Mobile,No
T100448,C1813,2025-05-11,5706.27,POS,Grocery,Chennai,POS Terminal,No
T100449,C1923,2024-09-08,4358.34,Online,Entertainment,Jaipur,Desktop,No
T100450,C2200,2024-12-04,11679.49,POS,Electronics,Lucknow,POS Terminal,No
T100451,C1505,2024-12-31,28008.53,Online,Electronics,Chennai,Mobile,No
T100452,C1316,2025-01-13,6420.91,POS,Entertainment,Pune,POS Terminal,No
T100453,C1011,2025-04-27,13604.68,POS,Fashion,Pune,POS Terminal,No
T100454,C1210,2024-03-08,5737.63,Online,Restaurant,Kolkata,Desktop,No
T100455,C2050,2024-07-27,24732.73,Online,Grocery,Delhi,Desktop,No
T100456,C1665,2025-03-18,269.17,POS,Grocery,Chennai,POS Terminal,No
T100457,C1174,2025-01-06,9638.88,ATM,Travel,Lucknow,ATM Machine,No
T100458,C1780,2024-03-27,3003.9,Online,Fuel,Chennai,Desktop,No
T100459,C1130,2024-03-26,1870.39,POS,Fuel,Kolkata,POS Terminal,No
T100460,C1158,2024-07-03,1851.14,POS,Travel,Ahmedabad,POS Terminal,No
T100461,C1401,2024-08-22,32530.67,Online,Restaurant,Chennai,Mobile,No
T100462,C1681,2025-03-06,15047.88,ATM,Healthcare,Pune,ATM Machine,No
T100463,C1882,2025-02-21,11875.69,ATM,E-commerce,Bangalore,ATM Machine,No
T100464,C1412,2024-09-02,14436.37,POS,Restaurant,Kolkata,POS Terminal,No
T100465,C1597,2025-01-11,7809.98,ATM,Fashion,Lucknow,ATM Machine,No
T100466,C1668,2024-07-11,4357.11,POS,Healthcare,Pune,POS Terminal,No
T100467,C2155,2024-04-12,17437.68,ATM,Utilities,Bangalore,ATM Machine,No
T100468,C2127,2024-01-14,4860.12,ATM,Fashion,Hyderabad,ATM Machine,No
T100469,C1597,2025-03-01,19282.84,ATM,Electronics,Kolkata,ATM Machine,No
T100470,C1286,2024-11-20,281.1,POS,Travel,Chennai,POS Terminal,No
T100471,C1867,2025-02-08,14551.19,POS,Electronics,Ahmedabad,POS Terminal,No
T100472,C1982,2024-10-25,743.08,POS,Utilities,Jaipur,POS Terminal,No
T100473,C1857,2024-10-05,44578.93,Online,Entertainment,Jaipur,Tablet,No
T100474,C1175,2024-02-25,26479.52,Online,Entertainment,Bangalore,Tablet,No
T100475,C2154,2024-11-26,19862.81,ATM,Healthcare,Pune,ATM Machine,No
T100476,C1882,2024-02-24,3875.07,Online,Electronics,Chennai,Mobile,No
T100477,C2063,2024-10-12,11300.16,ATM,E-commerce,Hyderabad,ATM Machine,No
T100478,C1802,2024-08-25,19401.4,ATM,E-commerce,Jaipur,ATM Machine,No
T100479,C1051,2024-09-04,26250.27,Online,Fuel,Kolkata,Mobile,No
T100480,C1291,2024-06-27,9478.04,POS,Entertainment,Ahmedabad,POS Terminal,No
T100481,C2068,2024-09-04,10466.66,POS,Fashion,Delhi,POS Terminal,No
T100482,C1927,2024-06-12,22836.15,Online,Fuel,Mumbai,Tablet,No
T100483,C1703,2024-11-27,31452.39,Online,Restaurant,Hyderabad,Tablet,No
T100484,C1328,2024-06-18,11894.13,ATM,Healthcare,Ahmedabad,ATM Machine,No
T100485,C1830,2024-11-18,45077.67,Online,Restaurant,Kolkata,Desktop,Yes
T100486,C1405,2024-08-18,1386.2,ATM,Healthcare,Kolkata,ATM Machine,Yes
T100487,C1440,2024-04-15,4286.35,POS,Electronics,Lucknow,POS Terminal,No
T100488,C2100,2024-04-05,14261.13,POS,Entertainment,Hyderabad,POS Terminal,No
T100489,C1538,2024-12-09,13364.93,POS,Utilities,Pune,POS Terminal,No
T100490,C1804,2024-10-27,22891.71,Online,Entertainment,Pune,Desktop,No
T100491,C1610,2025-04-15,12592.59,ATM,E-commerce,Delhi,ATM Machine,No
T100492,C1642,2024-03-01,14013.58,Online,Fuel,Delhi,Mobile,No
T100493,C1290,2024-09-18,2903.01,POS,Healthcare,Lucknow,POS Terminal,No
T100494,C1786,2024-08-04,23292.18,Online,Fashion,Jaipur,Tablet,No
T100495,C1355,2024-10-11,17796.94,Online,Fashion,Chennai,Mobile,No
T100496,C1924,2024-11-13,29266.07,Online,Entertainment,Mumbai,Desktop,No
T100497,C1787,2025-05-08,2015.83,ATM,Utilities,Ahmedabad,ATM Machine,No
T100498,C2008,2024-07-31,19500.7,ATM,Fashion,Ahmedabad,ATM Machine,No
T100499,C2158,2024-01-16,49313.3,Online,Fuel,Mumbai,Desktop,No
T100500,C1592,2024-03-27,10502.61,POS,E-commerce,Ahmedabad,POS Terminal,No
T100501,C1232,2024-10-20,26897.6,Online,Fuel,Jaipur,Desktop,No
T100502,C1086,2025-01-24,6535.79,ATM,Fashion,Jaipur,ATM Machine,No
T100503,C1871,2024-02-22,16369.0,ATM,Travel,Chennai,ATM Machine,No
T100504,C1067,2024-08-18,10302.49,POS,Entertainment,Delhi,POS Terminal,No
T100505,C1241,2025-02-01,8298.32,Online,Travel,Lucknow,Tablet,No
T100506,C1877,2024-03-25,18263.08,ATM,Restaurant,Hyderabad,ATM Machine,No
T100507,C1122,2024-10-18,12355.8,POS,Utilities,Chennai,POS Terminal,No
T100508,C1345,2024-06-14,19021.1,ATM,Fuel,Chennai,ATM Machine,No
T100509,C2054,2025-04-05,14651.53,ATM,Electronics,Bangalore,ATM Machine,No
T100510,C1843,2025-04-15,30748.08,Online,Fuel,Bangalore,Tablet,No
T100511,C1512,2024-03-15,8655.74,ATM,Entertainment,Hyderabad,ATM Machine,No
T100512,C1805,2024-09-07,46649.88,Online,E-commerce,Chennai,Tablet,No
T100513,C1926,2024-02-08,17388.25,ATM,Electronics,Kolkata,ATM Machine,No
T100514,C1570,2024-12-21,773.76,POS,Fashion,Ahmedabad,POS Terminal,No
T100515,C1006,2025-03-20,1014.16,ATM,Electronics,Ahmedabad,ATM Machine,No
T100516,C1734,2025-03-11,18947.88,Online,Utilities,Kolkata,Mobile,No
T100517,C1434,2024-09-10,12177.24,POS,Entertainment,Chennai,POS Terminal,No
T100518,C2184,2024-03-07,19751.88,ATM,Fashion,Pune,ATM Machine,No
T100519,C1100,2024-01-24,7690.76,Online,Fashion,Mumbai,Mobile,No
T100520,C1324,2024-08-13,8952.55,POS,Grocery,Kolkata,POS Terminal,No
T100521,C1271,2025-03-27,7927.37,ATM,Fuel,Bangalore,ATM Machine,No
T100522,C1562,2024-02-17,19413.33,ATM,Entertainment,Chennai,ATM Machine,No
T100523,C1339,2024-01-27,12647.57,POS,Fuel,Hyderabad,POS Terminal,No
T100524,C1187,2024-12-26,41948.77,Online,Grocery,Hyderabad,Desktop,No
T100525,C1464,2024-09-22,9639.52,ATM,Fashion,Mumbai,ATM Machine,Yes
T100526,C1704,2025-02-22,20858.01,Online,Healthcare,Bangalore,Desktop,No
T100527,C1785,2024-02-15,5831.44,ATM,Electronics,Delhi,ATM Machine,No
T100528,C1613,2024-03-11,939.99,POS,Restaurant,Bangalore,POS Terminal,No
T100529,C2154,2024-01-05,17362.09,ATM,Restaurant,Ahmedabad,ATM Machine,No
T100530,C1437,2024-11-17,16351.57,ATM,Restaurant,Kolkata,ATM Machine,No
T100531,C1907,2025-03-16,49985.94,Online,Electronics,Delhi,Mobile,No
T100532,C1787,2024-06-28,14949.89,POS,Entertainment,Bangalore,POS Terminal,No
T100533,C1173,2024-05-07,11330.92,ATM,E-commerce,Lucknow,ATM Machine,No
T100534,C1584,2025-02-02,15495.25,ATM,Grocery,Chennai,ATM Machine,No
T100535,C2044,2024-04-06,18922.93,ATM,Healthcare,Chennai,ATM Machine,No
T100536,C1491,2024-09-10,12759.75,POS,Electronics,Hyderabad,POS Terminal,No
T100537,C1146,2024-09-27,12517.94,Online,Entertainment,Pune,Mobile,No
T100538,C2165,2024-08-03,6813.11,POS,Utilities,Bangalore,POS Terminal,No
T100539,C1150,2024-01-09,3018.61,ATM,Electronics,Mumbai,ATM Machine,No
T100540,C1082,2025-04-17,47711.74,Online,Healthcare,Jaipur,Desktop,No
T100541,C2027,2025-01-27,9132.0,POS,Healthcare,Kolkata,POS Terminal,No
T100542,C2099,2024-10-02,4958.53,ATM,Restaurant,Chennai,ATM Machine,No
T100543,C1162,2024-09-18,33650.69,Online,Restaurant,Jaipur,Desktop,No
T100544,C1136,2024-06-07,12553.5,ATM,Healthcare,Hyderabad,ATM Machine,No
T100545,C1177,2025-04-18,5436.62,POS,Electronics,Ahmedabad,POS Terminal,No
T100546,C1113,2024-06-07,2714.37,ATM,Restaurant,Delhi,ATM Machine,Yes
T100547,C1282,2024-12-25,33644.35,Online,Restaurant,Ahmedabad,Desktop,No
T100548,C1531,2024-03-26,7852.58,POS,Restaurant,Chennai,POS Terminal,No
T100549,C1242,2025-01-29,38661.46,Online,Entertainment,Kolkata,Desktop,No
T100550,C1539,2024-12-30,10643.19,ATM,Electronics,Ahmedabad,ATM Machine,No
T100551,C1738,2024-01-29,12797.5,POS,E-commerce,Bangalore,POS Terminal,No
T100552,C1523,2025-01-30,27684.96,Online,E-commerce,Delhi,Mobile,No
T100553,C1006,2024-01-23,28134.71,Online,Travel,Mumbai,Desktop,No
T100554,C1308,2024-04-01,43857.35,Online,Utilities,Kolkata,Mobile,No
T100555,C1853,2025-04-13,8367.92,ATM,Entertainment,Chennai,ATM Machine,No
T100556,C2171,2024-07-09,6873.96,Online,Utilities,Mumbai,Mobile,No
T100557,C2057,2024-01-24,528.86,POS,Electronics,Ahmedabad,POS Terminal,No
T100558,C1637,2024-06-16,37805.84,Online,Utilities,Ahmedabad,Mobile,No
T100559,C1598,2024-10-15,9342.61,POS,E-commerce,Hyderabad,POS Terminal,No
T100560,C2011,2025-01-30,35263.17,Online,Utilities,Hyderabad,Mobile,Yes
T100561,C1840,2024-01-13,10805.62,Online,Utilities,Pune,Tablet,No
T100562,C1020,2025-05-01,2131.93,POS,Grocery,Kolkata,POS Terminal,No
T100563,C1630,2024-02-23,924.32,Online,Utilities,Hyderabad,Desktop,No
T100564,C1123,2025-05-12,17659.26,Online,Fuel,Delhi,Mobile,No
T100565,C2065,2024-07-30,12003.39,ATM,Entertainment,Ahmedabad,ATM Machine,No
T100566,C1174,2024-10-24,19733.75,Online,Utilities,Bangalore,Tablet,No
T100567,C1154,2024-10-30,9030.76,ATM,Grocery,Kolkata,ATM Machine,No
T100568,C1268,2024-05-01,13571.96,POS,Fuel,Pune,POS Terminal,No
T100569,C1805,2024-12-24,7290.98,ATM,Entertainment,Pune,ATM Machine,No
T100570,C1479,2024-02-08,25796.68,Online,Restaurant,Lucknow,Mobile,No
T100571,C1337,2024-08-18,11776.43,POS,Entertainment,Kolkata,POS Terminal,No
T100572,C1734,2025-05-08,19947.83,Online,Fashion,Chennai,Desktop,No
T100573,C1246,2024-02-16,31179.92,Online,Fuel,Lucknow,Mobile,No
T100574,C1672,2024-03-16,43145.71,Online,Travel,Pune,Desktop,No
T100575,C1613,2024-05-13,47486.13,Online,Grocery,Kolkata,Desktop,No
T100576,C2127,2024-05-07,7524.26,Online,Fashion,Delhi,Mobile,No
T100577,C1127,2025-03-01,46344.06,Online,Restaurant,Hyderabad,Desktop,No
T100578,C1173,2024-10-25,10096.27,ATM,Fuel,Delhi,ATM Machine,Yes
T100579,C1133,2024-04-11,5535.77,ATM,Fashion,Bangalore,ATM Machine,No
T100580,C1680,2024-03-03,23064.96,Online,Fashion,Mumbai,Mobile,No
T100581,C1888,2025-02-24,19610.64,ATM,Healthcare,Ahmedabad,ATM Machine,Yes
T100582,C1874,2024-03-29,7440.01,POS,Travel,Bangalore,POS Terminal,No
T100583,C1914,2025-03-28,16571.83,Online,Grocery,Lucknow,Tablet,No
T100584,C1605,2024-09-12,9537.67,POS,Utilities,Ahmedabad,POS Terminal,No
T100585,C1573,2024-07-15,12159.25,Online,Healthcare,Hyderabad,Tablet,No
T100586,C2077,2024-05-07,1979.33,ATM,Utilities,Mumbai,ATM Machine,No
T100587,C1736,2024-09-02,3013.15,ATM,Fashion,Pune,ATM Machine,No
T100588,C2029,2024-06-13,2007.88,POS,Fuel,Bangalore,POS Terminal,Yes
T100589,C1449,2024-01-16,2363.35,POS,Grocery,Ahmedabad,POS Terminal,No
T100590,C2197,2024-04-29,7113.59,Online,Electronics,Hyderabad,Tablet,No
T100591,C2093,2025-02-21,12997.06,ATM,Grocery,Hyderabad,ATM Machine,No
T100592,C1796,2024-06-30,9257.63,Online,Restaurant,Hyderabad,Tablet,No
T100593,C1735,2025-04-12,7240.51,ATM,Grocery,Pune,ATM Machine,No
T100594,C2155,2024-03-13,17987.37,ATM,Travel,Ahmedabad,ATM Machine,No
T100595,C1360,2024-09-08,23803.29,Online,Electronics,Mumbai,Mobile,No
T100596,C1041,2024-09-26,10046.61,POS,Grocery,Pune,POS Terminal,No
T100597,C1413,2025-02-16,8781.53,Online,Entertainment,Bangalore,Desktop,No
T100598,C1303,2024-10-27,4249.64,ATM,Restaurant,Delhi,ATM Machine,No
T100599,C1748,2025-05-06,2235.26,Online,Entertainment,Kolkata,Tablet,No
T100600,C1619,2024-06-14,8612.97,Online,Restaurant,Kolkata,Tablet,No
T100601,C1650,2024-03-30,5932.51,ATM,Utilities,Lucknow,ATM Machine,No
T100602,C1458,2024-12-06,3951.7,ATM,Restaurant,Kolkata,ATM Machine,No
T100603,C1604,2024-03-06,4617.39,Online,Grocery,Lucknow,Desktop,No
T100604,C2163,2024-01-17,6207.67,Online,E-commerce,Pune,Tablet,No
T100605,C2159,2024-02-23,6965.6,POS,Restaurant,Pune,POS Terminal,No
T100606,C1488,2024-06-26,3174.37,POS,Restaurant,Delhi,POS Terminal,No
T100607,C1688,2024-08-16,18340.64,Online,Fuel,Hyderabad,Mobile,No
T100608,C1718,2024-05-11,25270.18,Online,Grocery,Mumbai,Desktop,No
T100609,C1860,2025-05-11,34581.66,Online,Healthcare,Ahmedabad,Desktop,No
T100610,C1769,2024-02-21,685.75,POS,E-commerce,Hyderabad,POS Terminal,No
T100611,C1151,2025-02-13,40010.64,Online,Fuel,Mumbai,Desktop,No
T100612,C1215,2024-02-07,9455.72,POS,Restaurant,Kolkata,POS Terminal,No
T100613,C1154,2024-10-07,4271.6,Online,Entertainment,Lucknow,Tablet,No
T100614,C1064,2024-08-08,17534.78,ATM,Restaurant,Lucknow,ATM Machine,No
T100615,C1322,2024-01-28,46059.45,Online,Entertainment,Hyderabad,Mobile,No
T100616,C2135,2025-01-04,1691.02,ATM,Utilities,Chennai,ATM Machine,No
T100617,C1610,2024-05-01,13988.51,Online,Grocery,Kolkata,Tablet,No
T100618,C2006,2024-03-19,40348.82,Online,Entertainment,Mumbai,Desktop,No
T100619,C1984,2024-04-12,37463.33,Online,Grocery,Hyderabad,Mobile,No
T100620,C1168,2024-08-30,9389.15,Online,Fuel,Kolkata,Desktop,No
T100621,C1543,2024-02-16,4582.31,ATM,Utilities,Kolkata,ATM Machine,No
T100622,C1782,2024-07-08,18649.51,Online,Fashion,Mumbai,Desktop,No
T100623,C1540,2024-04-25,7319.39,POS,E-commerce,Mumbai,POS Terminal,No
T100624,C1199,2024-02-13,12555.97,ATM,Entertainment,Jaipur,ATM Machine,No
T100625,C1466,2024-10-10,18571.9,Online,Healthcare,Jaipur,Desktop,No
T100626,C1973,2024-10-20,23234.23,Online,Fashion,Chennai,Mobile,No
T100627,C1072,2024-09-14,15075.68,ATM,Utilities,Lucknow,ATM Machine,No
T100628,C1302,2024-03-02,646.58,POS,Restaurant,Bangalore,POS Terminal,No
T100629,C1395,2024-03-05,12771.36,Online,Healthcare,Delhi,Tablet,No
T100630,C1303,2025-03-03,14410.32,ATM,Fuel,Pune,ATM Machine,No
T100631,C1138,2024-02-14,13438.58,POS,Utilities,Kolkata,POS Terminal,No
T100632,C1566,2024-09-23,7723.99,POS,Grocery,Lucknow,POS Terminal,No
T100633,C1860,2024-02-27,8028.49,POS,Restaurant,Bangalore,POS Terminal,No
T100634,C2194,2025-01-23,5537.17,Online,Electronics,Lucknow,Mobile,No
T100635,C2097,2025-03-26,6766.44,POS,Healthcare,Chennai,POS Terminal,No
T100636,C1995,2024-10-19,10886.04,ATM,Fashion,Mumbai,ATM Machine,No
T100637,C1826,2024-03-14,5228.17,ATM,E-commerce,Kolkata,ATM Machine,No
T100638,C1679,2024-12-19,13608.31,Online,Grocery,Ahmedabad,Desktop,No
T100639,C1042,2024-06-21,5721.53,POS,Fuel,Chennai,POS Terminal,No
T100640,C1202,2025-05-12,1199.55,Online,Restaurant,Chennai,Tablet,No
T100641,C1658,2024-05-17,6780.54,ATM,Healthcare,Lucknow,ATM Machine,No
T100642,C1385,2024-08-14,10730.11,Online,Healthcare,Ahmedabad,Tablet,No
